id,model,decoding,repetition_penalty,attack,domain,generation
104,hybrid,none,none,polish_5,game_review,"An absolute great strategy game! With beautiful graphics and entertaining in-game chat, this game fits the bill. The number of units is vast, and the gameplay is epic. However, new players may find it challenging to get the hang of it, so don't be discouraged if you lose units at first."
107,hybrid,none,none,polish_5,game_review,"Yes, this game is a nostalgic blast for those in their 30s who grew up watching the frustratingly annoying Timmy Mallet cartoon. The voice actors for Optimus, Megatron, Bumblebee, and others are back and instantly recognizable. The distinctive cartoon transformation sound effects are also present. The cell-shaded graphics are perfect, and the game's visuals are reminiscent of the classic G1 Transformers cartoon. However, the gameplay is more than just a nostalgic trip. The combat mechanics are well-done, with transforming in the middle of fights being a necessity and seamlessly integrated into combos. It's unlike High Moon's excellent War for Cybertron games, but the focus on melee combat is a nice change of pace. Additionally, some enemies, such as the Seekers, require a switch to a ranged blaster. Overall, it's a fun game that's worth checking out for fans of the franchise and action games in general."
109,hybrid,none,none,polish_5,game_review,"4k+ at 60fps (GTX 970), dual audio options, and includes Neptune gear. What's not to love? https://www.youtube.com/watch?v=nygsb617tmo Excellent port and great entry point for new series fans. Just keep in mind there is plenty of (skip-able) talking. As usual, would suggest using a gamepad, but personally, I had no problems with a keyboard/mouse setup, both completely rebindable. Price is about right, and wouldn't have been unhappy about a purchase. More than half the DLC is included free, which is still plenty to play with. Recommended game for all JRPG/anime/visual novel fans, provided you don't mind long breaks between the action. Cheers. No commentary playlist: https://www.youtube.com/playlist?list=plslfvijaupszez9af395mvnk63xnhsj1_"
110,hybrid,none,none,polish_5,game_review,"I'm glad to hear that you enjoyed playing Batman: Arkham Knight! It's great to hear that the game's controls were intuitive and responsive, especially when it comes to the tank combat segments. Using the controller for the tank segments was a great addition to the game, and it's understandable that you would want to use it for the more action-packed segments as well.


It's also great to hear that driving the Batmobile around the city was enjoyable, and that the ability to use the breaks to skid around corners was helpful. It's always important for games to have responsive controls, especially in action-packed segments, so it's good to hear that the game delivered in this regard. Overall, it seems like Batman: Arkham Knight is a great game that you can enjoy with a controller, and I'm sure you'll have a blast playing it!"
113,hybrid,none,none,polish_5,game_review,"You can see by the hours I put into this game that I enjoy it. This is everything I wished a search game from COD would be. But don't buy this game thinking it's like COD, Battlefield, or any other shooter game. It's a game in its own class and should be treated as such. Can't tell you how many times I've heard new players ♥♥♥♥ and complain about getting killed really fast. Oh god forbid you get shot in the face and ♥♥♥♥ing die. It's not like that doesn't happen in real life or anything. Edit: ok so I've been playing this game for a while now. Thrown all kinds of money at it. One of the best MP games around. A good thing to play when you're not feeling CS:GO."
114,hybrid,none,none,polish_5,game_review,"I'm 2 hours in and loving it. Gameplay is solid, art design is great, story/world interesting, and the comedy is hilarious. Highly recommend for fans of RPGs and comedy. If you've played Final Fantasy 7 or X, you'll especially enjoy the humor."
115,hybrid,none,none,polish_5,game_review,"I'm sorry, I tried to support free-to-play games and indie developers, but I didn't enjoy this game. The description sounded interesting, but the execution didn't click with me. I love puzzle and exploration games, but this one was confusing and lacked a pause button. Even after looking up how to progress, I couldn't find the fun in it. The game is more cutscenes than gameplay, and I spent most of my time tapping my fingers impatiently."
116,hybrid,none,none,polish_5,game_review,"Thank you so much for your kind words! We are thrilled to hear that you enjoyed playing as a character in our game and that you learned a lot about yourself through the experience. It's always great to hear that the game was able to evoke such a strong emotional response from you, and we're glad that you were able to connect with your character on a deeper level.
 We are also glad to hear that you would recommend the game to everyone you know! We are constantly working on new projects and games, so who knows, maybe one day we'll make a sequel or expansion to this game that you can play again. Thanks again for playing and for your kind words!"
117,hybrid,none,none,polish_5,game_review,"Sid Meier's Civilization: Beyond Earth is a turn-based game that takes place in the future, where you build and manage your civilization on a new planet. Unlike previous games in the series, this one offers a new approach with new mechanics such as the affinity system and orbital layer. While I enjoy the fresh take on the franchise, I found the game to be overwhelming at times due to the new mechanics. One area for improvement could be incorporating more visually striking artwork, such as the environments encountered when communicating with other leaders."" (6 words)"
118,hybrid,none,none,polish_5,game_review,"Great game! Lots of replayability and fun zombie survival. In my top 5 zombie games. Edit: After playing 60+ hours, I can honestly say this is one of the better, more realistic zombie games. It's designed like a survival horror game, so you must save ammo, heal wounds, take pills when infected, etc. Zombies are well-animated for a free-to-play game. P.S. Recomend getting 1-2 friends to play with. Community is super friendly."
119,hybrid,none,none,polish_5,game_review,"02/07/2014 - it's a shame I can't thoroughly enjoy this game due to two major issues. No Australian servers are a significant disadvantage, causing unbearable lag. Even offline training mode stutters and lags, a strange occurrence. Coupled with poor ping, it ruins the game. Everything artifacts terribly, including menus, backgrounds, training, and in-game elements. Despite trying different settings, my GPU remains affected."
121,hybrid,none,none,polish_5,game_review,"'to the moon' is no mere game... Nay, it's a life-changing experience. Think telltale's The Walking Dead is sad? Hohoho! It's no match for To the Moon! The masterpiece represents the pinnacle of storytelling in my opinion, and the soundtrack is a gorgeously charming accompaniment. Yes, the controls are finicky, but the story is so fantastic that I didn't care. Plus, the humor is great, and it complements the distinguished nature of the story... And the Doctor Who references are endless."
123,hybrid,none,none,polish_5,game_review,"I had bought the game in early development when the only currency was spacebux, and there was no 'tech tree'. This was when the game was good. All guns were equally overpowered, so there were no balance issues; everyone could kill anyone at any time. The game used to give you unlimited gun slots and five loadouts. I had about 3 pages of guns and was planning on getting more, but for a game with 'bajillions of guns', I thought they would give me more than 6 weapon slots and 3 loadouts before I had to pay. At one point, I had about 3 pages worth of guns, and was planning on new ideas for more, because personally, that's where I found it fun."
124,hybrid,none,none,polish_5,game_review,"This game's charm lies in its unique blend of 2D platformer and MOBA elements, with quirky characters and a delightful art style. I found myself enjoying the game's unique take on melee tank gameplay, and the art is oddly charming. I now use one of the characters as my avatar and have created a card set for the game."
125,hybrid,none,none,polish_5,game_review,"I love this game! Music, sound effects, and controls are all perfect. Combat is fun and engaging, and I enjoy laying waste to multiple fleets at once. The only way to lose is to fail to retreat. If combat looks overwhelming, regroup and counter-assault."
127,hybrid,none,none,polish_5,game_review,"Where do I start on this captivating game? Its story is utterly charming, filled with delightful details and secrets. It knows how to balance serious moments with humor, making it a joy to play. The character designs are top-notch, with diverse personalities and secrets to uncover. What sets it apart from other RPGs is its unique approach to combat, where you don't have to kill anyone. Inspired by Earthbound, one of the best RPGs I've seen, it's clear that this game has the potential to be something special. The soundtrack is equally impressive, with a catchy and memorable soundtrack that adds to the overall experience."
128,hybrid,none,none,polish_5,game_review,"I recommend this experience solely because it's free and might be enjoyable for others. My experience was underwhelming, as the game relied too heavily on shock value. I wasn't emotionally moved or engaged by it. The other half of the game attempted to explore themes of obsession, hallucination, and depression, but the short duration and lack of depth left me feeling unfulfilled. Despite its potential, the game's brevity and simplicity made it difficult to fully appreciate."
130,hybrid,none,none,polish_5,game_review,"If you can overlook the bugs (which I personally only had two: one minor and the other quite annoying), I can definitely recommend this. Since most of these reviews are about specs, I'll include mine: i5 6600k (~200€), Radeon RX480 (~200€), Z170 Pro - Gaming (~150€), 16GB DDR4 RAM (~70€), ~650€ is definitely within the medium price range though, granted, this rig is quite new. Almost constant 60+ fps on high settings vsync enabled, I genuinely can't believe 90% of the comments saying they're rocking an overkill setup and get 20fps."
135,hybrid,none,none,polish_5,game_review,"It seems like you're saying that the game is constantly being updated with new content, which can be both a pro and a con. On one hand, it's great that the developers are actively working on the game and adding new content to keep it fresh and exciting. However, it can also be frustrating for players who want to see significant changes or new features that are not just minor tweaks and updates.


It's good to know that the game is free to play, so it's worth giving it a try if you're looking for a quick, casual gaming experience. But if you're looking for something more substantial or a longer-term commitment, you may want to wait and see if the game evolves and changes significantly over time."
137,hybrid,none,none,polish_5,game_review,"I see. So, you're saying that the game is a political satire and it's making you feel a little disappointed because it doesn't have an independent or third party option. Is that correct?

, it seems like the game is trying to make a point about the polarized nature of politics in the US by limiting the player's options to only two main parties. It's a clever way to poke fun at the idea that people are forced to choose between two extreme sides, rather than considering other perspectives.


I'm glad you're still optimistic about the game! It's important to remember that it's just a game, and it's meant to be fun and entertaining, rather than a realistic representation of politics. It's always okay to take a break from the stresses of real-world politics and have a good time with a game."
138,hybrid,none,none,polish_5,game_review,"Fallout 4's story was better. Settlements got in the way, but... Bugs persisted, and my pipboy disappeared. Power armor is abundant, but its value diminished. Story is meh, but stable compared to Fallout 3. Not as bad as hype, but not great either."
139,hybrid,none,none,polish_5,game_review,"I recently completed this game and I have mixed feelings about it. On the one hand, I enjoyed the first seven levels of the game, which had visually impressive graphics and a compelling story that kept me engaged. However, as I progressed through the game, the visuals became less impressive, and the story became less interesting. In addition, the last level was particularly challenging, with a lot of repetition and a lack of variety in the gameplay. Despite this, I was able to complete the game, but it was a frustrating experience due to the difficulty spike. Overall, I would recommend this game to fans of the genre, but those who are looking for a more polished and engaging experience may be disappointed."
141,hybrid,none,none,polish_5,game_review,"Review for 29/11/2015: Do not buy this game, servers offline. No playable experience. While I could play it, I enjoyed it. As the song goes: 'Go on, take the money and run.' https://youtu.be/-wcfugcollu?t=54 --- English - 73 minutes of gameplay, wow! Just an hour in and it's amazing! Some guns are OP and matchmaking can be unfair, but hey, BF3's matchmaking is worse. Newbies get matched with high-level players, but they're not real humans. You shoot them in the face and nothing happens."
144,hybrid,none,none,polish_5,game_review,"Hands down my favorite first-person shooter of all time. Realistic recoil and ballistics. Single hits to the chest, neck, or head from rifle caliber weapons almost always result in death. Rounds drop over distance and short, controlled bursts are required for accuracy. No magical ammunition pool. If you reload halfway through your magazine, you'll have a pouch full of half-full mags. Can't run forever. Sprinting for a while causes aim to suffer as you gasp heavily until you've caught your breath. Rest your weapon on your elbows while prone or on a window sill to steady your aim."
147,hybrid,none,none,polish_5,news,"This weekend, world leaders are gathering in the Brazilian city of Porto Alegre for the annual World Social Forum (WSF), which is taking place from January 17 to 20. The meeting is expected to be attended by more than 20 government leaders and heads of state, including UK Prime Minister Tony Blair and South African President Thabo Mbeki. Unlike previous years, protests against the WEF are not expected to be as prominent as they have been muted. Anti-globalization campaigners have called off a demonstration planned for the weekend.


The World Social Forum (WSF) is a civil society-led initiative that brings together leaders from various fields, including politics, civil society, and the private sector, to discuss and find solutions to global problems. The WSF was established in 2001 and has since been held in different locations around the world, including Davos, Switzerland, where the World Economic Forum (WEF) is also held.

The WSF is distinct from the WEF in that it is not focused solely on economic issues, but rather on a broader range of social, political, and environmental issues. The WSF also has a more inclusive and participatory approach, with a greater emphasis on the involvement of civil society and other stakeholders in the decision-making process.
The meeting in Porto Alegre is expected to be attended by over 30,00"
149,hybrid,none,none,polish_5,news,"The head of the Catholic Church in England and Wales, Cardinal Cormac Murphy-O'Connor, has spoken out against the war in Iraq, calling it a ""terrible waste of money"" and urging that the billions of pounds spent on conflict in Iraq and the Middle East should be used to reduce poverty and improve the lives of the poor.
Speaking on BBC Radio 4's Thought for the Day slot, the Cardinal criticized the fact that ""billions"" of pounds have been spent on war, instead of being used to address the ""dire poverty, malnutrition, and disease"" that affects millions of people around the world.
The Cardinal, who will reiterate his stance in his Christmas Midnight Mass, said that 2005 should be the year for campaigning to ""make history: poverty."" He and the Archbishop of Canterbury, Dr. Rowan Williams, have both spoken out about the war in Iraq, calling for an end to the conflict and urging greater efforts to address global poverty and inequality.
The Cardinal's comments come as the war in Iraq continues to be a contentious issue, with many critics arguing that the conflict has caused unnecessary suffering and destruction, and that the billions of pounds spent on the war could be better spent on humanitarian and development aid.
The Catholic Church has a long history of advocating for peace and justice, and the"
150,hybrid,none,none,polish_5,news,"At the 94th Academy Awards, several British nominees failed to win in their respective categories. Kate Winslet lost the award for Best Actress to Hilary Swank, while Clive Owen and Sophie Okonedo failed to win the Best Supporting Actor and Best Supporting Actress awards, respectively. Andrea Arnold won the Best Live Action Short Film award for her gritty drama ""Wasp."" Arnold, who presented children's television shows ""Number 73"" and ""Motormouth"" in the 1980s, said it was ""totally overwhelming"" to win. ""Wasp"" tells the story of a single mother living on the breadline, beating out films by fellow UK nominees Gary McKendry and Ashvin Kumar."
151,hybrid,none,none,polish_5,news,"Debra Hill, a screenwriter and producer known for her work on the 1978 horror classic Halloween, has died at the age of 54 after a long battle with cancer. Hill co-wrote the film with John Carpenter, who directed the movie and also starred Jamie Lee Curtis as a babysitter terrorized by a psychopath. The movie made over $60 million worldwide, a record for an independent film at the time of its release.

Hill began her career in the film industry as a production assistant and worked her way up to become an assistant director and second-unit director before collaborating with Carpenter on several projects, including Escape from New York and The Fog. She was regarded as a pioneering woman in the industry, taking on roles that were traditionally held by men in the 1970s.

Hill's legacy in the film industry is undeniable, and her work on Halloween has become a cult classic. Her passing is a loss for the industry and her fans, but her contributions will continue to be celebrated and remembered."
153,hybrid,none,none,polish_5,news,"Yukos is a US-based oil and gas company that is facing financial difficulties and is currently in the process of being broken up by Russian authorities in order to pay a $27bn (£14bn) tax bill. The company has filed for bankruptcy in the US in an attempt to use international business law to halt the forced sale of its key oil production unit, Yuganskneftegas. However, the unit was sold for $9.4bn to state oil firm Rosneft, but only after the state auction had been disrupted. Yukos' lawyers now claim that the auction violated US bankruptcy law. The company and its main shareholders have vowed to go after any company that buys its assets, using all and every legal means."
154,hybrid,none,none,polish_5,news,"Voters flock to blog awards site voting for the annual bloggies, which recognize the best web blogs - online spaces where people publish their thoughts. Nominations were announced on Sunday, but traffic to the official site was so heavy that the website was temporarily closed due to too many visitors. Weblogs have been nominated in 30 categories, from the top regional blog to the best-kept-secret blog. Blogs had a big year, with a top US dictionary naming ""blog"" word of 2004. Technorati, a blog search engine, tracks about six million blogs and says that more than 12,000 are added daily. A blog is created every 5.8 seconds, according to US research think-tank Pew Internet and American Life, but less than 40% of the total are updated at least once every two months."
156,hybrid,none,none,polish_5,news,"Manchester United reduced Chelsea's Premier League lead to nine points after a scrappy victory over Manchester City. Wayne Rooney met Gary Neville's cross to the near post with a low shot, which went in via a deflection off Richard Dunne to put United ahead. Seven minutes later, the unfortunate Dunne hooked a volley over David James' head and into his own net. Steve McManaman wasted City's best chance when he shot wide from three yards in the first half. In the opening 45 minutes, United looked unlikely to earn the win they needed to keep their title hopes alive, as their approach play was more laboured than patient and they managed to fashion just one chance - a Paul Scholes header over the bar."
158,hybrid,none,none,polish_5,news,"Ferguson praises Man Utd's resolve in 1-0 win at Aston Villa

Alex Ferguson has praised Manchester United's determination in their 1-0 win at Aston Villa, describing it as their hardest away game of the season. The Old Trafford boss hailed his players' gutsy performance, saying it was a fantastic game of football with lots of good passing. Ferguson highlighted the contributions of senior stars Ryan Giggs and Roy Keane, who came off the bench for the injured John O'Shea. ""Roy came on and brought a bit of composure to the midfield which we needed, which no other player has got,"" Ferguson said."
159,hybrid,none,none,polish_5,news,"George Michael to be Documented at Berlin Film Festival
Michael George will be the subject of a documentary at this year's Berlin Film Festival. A different film will be shown in the Panorama section of the festival, which runs from February 10-20. The documentary will feature George Michael talking about his life and career, from his days in Wham! to more recent events. George Michael will attend the festival to introduce the screening on February 16. Director Southan Morris and executive producer Andy Stephens will also attend the festival. The 93-minute film will see George Michael discussing his early days in Wham!, as well as his later career, including his legal battles with record label Sony and his stance against the Iraq war and American politics."
160,hybrid,none,none,polish_5,news,"Green Day's ""Boulevard of Broken Dreams"" is currently at number two on Billboard's hot 100 chart, and tops its digital chart. Download sales are expected to be incorporated into the UK singles chart later this year. Digital sales in the US are already used to compile Billboard's hot digital sales chart. They will now be tallied with sales of physical singles and airplay information to make up its new hot 100 chart. Its second new chart - the pop 100 - also combines airplay, digital, and physical sales, but confines its airplay information to US radio stations that play chart music."
161,hybrid,none,none,polish_5,news,"Optinrealbig, the self-proclaimed ""spam king,"" has filed for bankruptcy after facing legal battles with Microsoft and New York Attorney General Eliot Spitzer. The company, which is listed as the third biggest spammer in the world by spam watchdog Spamhaus, was sued in December 2003 for sending billions of spam messages that violated anti-spam laws. The lawsuit was brought by Microsoft and New York Attorney General Eliot Spitzer, who alleged that Scott Richter and his accomplices sent spam messages through 514 compromised net addresses in 35 countries."
163,hybrid,none,none,polish_5,news,"Ireland surged past Scotland in their Six Nations match at Murrayfield, securing an impressive victory despite a strong challenge from the hosts. Hugo Southwell's try gave Scotland an early 8-0 lead, but scores from locks Malcolm O'Kelly and Paul O'Connell put the visitors in command by half-time. A third try from wing Denis Hickie and a third penalty from Ronan O'Gara, who kicked 13 points, extended the lead. Jon Petrie scored a second try for Scotland, but late scores from John Hayes and Gavin Duffy sealed the victory for Ireland. After two hard-fought away victories, Eddie O'Sullivan's side can now look forward to welcoming England to Lansdowne Road in a fortnight. Scotland will aim to secure their first Six Nations victory when Italy come to Edinburgh, but they struggled to turn pressure into points."
168,hybrid,none,none,polish_5,news,"Iraq invites bids for telephone license, seeks to boost nationwide coverage. Iraq's Ministry of Communications has invited bids from local, Arab, and foreign companies to license two telephone companies, with the goal of significantly increasing nationwide coverage over the next decade. The ministry is partnering with the Iraqi Telecommunications and Post Company (ITPC) to develop a fixed phone network that will provide voice, fax, and internet services. The winning bidder will work in partnership with ITPC to install and operate the network. The ministry aims to increase Iraq's ""very low telephone service penetration rate"" of around 4.5% today to around 25% within the next 10 years. Additionally, the ministry hopes to develop a ""highly visible and changeable telecommunications sector."" The details of the bidding and tender process will be published on the ministry's website on February 9, and the ministry is also planning a roadshow for investors in Amman, Jordan."
170,hybrid,none,none,polish_5,news,"Podcasts have become increasingly popular in recent years, with many people creating and consuming audio content on a wide range of topics. According to the passage, podcasts are created by individuals who produce and distribute their own audio content through the internet. This content can range from music and talk shows to educational and informative programs, and can be listened to on a variety of devices, including iPods, smartphones, and computers.

The term ""podcasting"" comes from the name of the Apple iPod, which was one of the first portable media players to popularize the concept of downloading and listening to audio content on the go. However, you don't need an iPod to create or listen to a podcast, as the term ""podcasting"" refers to the process of creating and distributing audio content through the internet, regardless of the device used to listen to it.

Podcasters typically create their shows in their own homes, using a microphone and a computer to record and edit their content. They then upload their shows to the internet, where they can be downloaded and listened to by anyone with an internet connection. This has led to a proliferation of podcasts on a wide range of topics, from music and entertainment to news and current events, and even educational and informative programs.

Overall, podcasting has become a popular way for individuals to create and"
171,hybrid,none,none,polish_5,news,"Levy wins Whitbread novel prize
Andrea Levy has won the Whitbread novel of the year award for her book Small Island. She is now the favorite to win the overall prize after beating Booker winner Alan Hollinghurst's The Line of Beauty. Geraldine McDonnell has won the children's fiction award for the third time for Not the End of the World. All category winners will compete for the Whitbread Book of the Year title, which comes with a £25,000 prize. A panel of judges including Sir Trevor McDonald, actor Hugh Grant, and writer Joanne Harris will meet on January 25 to decide the overall winner, with the announcement being made that evening. Bookmaker William Hill has placed London-based Levy's novel as the 6/4 favorite to win."
172,hybrid,none,none,polish_5,news,"Yukos, a company that specializes in legal actions, will return to a US court on Wednesday to seek sanctions against Baikal Finance Group, a little-known firm that purchased Yukos' main asset. Yukos will attempt to have Baikal's assets frozen after the Russian government ignored a US court order last week blocking the sale. Yukos' US lawyers will argue that Baikal's acquisition of Yuganskneftegas, a major oil production unit, for $20 billion is illegal and should be annulled. The background and motives behind Baikal's purchase of Yuganskneftegas remain unclear, but Russian media outlets have suggested that Baikal has close ties to Rosneft, Russia's largest oil producer."
175,hybrid,none,none,polish_5,news,"Scotland's Justice Minister, Cathy Jamieson, has warned bigoted soccer fans that she intends to hit them ""where it hurts most"" by banning them from matches. Jamieson highlighted the issue of sectarianism in Scottish soccer, particularly in relation to Old Firm matches between Celtic and Rangers. She praised both clubs for their efforts in tackling the problem, but emphasized that stopping sectarian abuse associated with these matches is a key objective. Jamieson was speaking ahead of the third round of the Scottish Cup clash between the Glasgow clubs at Parkhead on Sunday. The sectarianism that has long been associated with sections of the support from both clubs has become a significant target for the Scottish Executive. Last week, Jamieson and First Minister Jack McConnell met with representatives from both clubs to discuss the issue."
176,hybrid,none,none,polish_5,news,"Kevin Spacey, Kate Bosworth, and Sandra Dee Attend ""Beyond the Sea"" Premiere in London

Beyond the Sea, a new film inspired by the life of 1950s crooner Bobby Darin, premiered in London on Thursday. Kevin Spacey, who wrote, directed, and starred in the film, said, ""This is my tribute to someone I think was a remarkable talent."" Kate Bosworth, who plays Darin's wife in the film, Sandra Dee, said, ""I knew absolutely nothing about Bobby Darin before this film, but now I'm a huge fan."" Bosworth attended the premiere with her boyfriend, Orlando Bloom."
184,hybrid,none,none,polish_5,news,"Roxy Music will headline the Wight Music Festival in June, along with Morrissey, Supergrass, and Idlewild. The festival takes place from June 10-12 and will also feature original Roxy Music members Brian Eno, Phil Manzanera, Andy Mackay, and Paul Thompson taking to the stage on the Saturday night of the festival. The band is also working on new material, their first since their 1982 album ""Avalon."" Roxy Music was formed in 1971 by Ferry, Mackay, and Brian Eno, with Manzanera joining the following year. Their first hit was 1972's ""Virginia Plain,"" with other hits including ""Street Life,"" ""Love Is the Drug,"" and the 1981 John Lennon cover, ""Jealous Guy."
185,hybrid,none,none,polish_5,news,"The Northern Hemisphere squad for the IRB Rugby World Cup, led by Sir Clive Woodward, will face off against Rod Macqueen's Southern Hemisphere team in a Tsumani fund-raising match at Twickenham on March 5. The squad includes Fabien Pelous of France, Gordon Bullock of Scotland, and Marco Bortolami of Italy, as well as several other top players from the Northern Hemisphere. Sir Clive Woodward will coach the Northern Hemisphere team against Rod Macqueen's Southern Hemisphere team in the charity match, which is expected to be a thrilling spectacle. The game will be an opportunity for Woodward to assess some of his options before unveiling his British and Irish Lions touring party, who will visit New Zealand in the summer."
186,hybrid,none,none,polish_5,news,"Sideways dominated this year's Independent Spirit Awards, taking home all six awards for which it was nominated. It was named Best Film, while Alexander Payne won Best Director and Best Screenplay, along with writing partner Jim Taylor. The film also earned acting awards for Paul Giamatti, Thomas Haden Church, and Virginia Madsen. Sideways is expected to perform well at Sunday's Oscars, with five nominations. The Independent Spirit Awards, now in their 20th year, are given to films made outside the traditional studio system. Other winners included Catalina Sandino Moreno, who took home Best Actress for her role as a drug smuggler in the Colombian drama Maria Full of Grace. Moreno is also nominated for Best Actress at the Oscars. Joshua Marston won Best First Screenplay for Maria Full of Grace."
187,hybrid,none,none,polish_5,news,"Prince topped 'music earner' list in 2004, earning $56.5m from tours and album sales. He beat Madonna and Elton John, who earned $54.9m and $24.9m respectively. Prince's comeback tour and album sales contributed to his impressive earnings, with his total taking in $90.3m and selling 1.9 million copies."
190,hybrid,none,none,polish_5,news,"The proposed plans by the Conservative party to give local communities the power to elect their own police commissioner through a referendum could lead to the election of individuals with extreme political views, according to critics. The plan, which would see local communities go to the polls to elect their own police commissioner, was unveiled by party leader Michael Howard. He stated that the new role would not supersede the job of a chief constable and that the new office would not have the power to make operational decisions.
The Liberal Democrats have also criticized the plan, saying that it could allow extreme groups to run policing in the area. They argue that the plan could result in those with extreme political views dictating what actually happens on the ground.
In response to the plans, the chairman of the Police Federation of England and Wales, which represents rank-and-file officers, has warned that it is essential that operational independence is retained. Jan Berry stated, ""It is a service, not a political football to be kicked around every time an election approaches. These plans could result in those with extreme political views dictating what actually happens on the ground.""
The proposal has also been criticized by the media, with some outlets arguing that it could lead to a lack of accountability and oversight over the police force. The Guardian wrote, ""The plan could result in a situation where the"
192,hybrid,none,none,polish_5,news,"Paris delivered on its promise of a thrilling match, as Wales' epic victory over France raised hopes of a Welsh Grand Slam. The 9-6 scoreline was the largest margin of victory for Wales in a Six Nations match since 1950, and it was a testament to the team's impressive performance that the question on everyone's lips was not just whether Wales could win, but how far they could go.

Welsh legend Mervyn Davies, a member of two Grand Slam-winning sides of the 1970s, hailed the performance as ""one of the great performances of the past three decades"". Wales' two-try scorer, Martyn Williams, called it ""one of the most surreal games I have ever played in"". France coach Bernard Laporte simply observed, ""There was a French half, and there was a Welsh half.""

The victory not only lifted Wales to the top of the Six Nations table, but it also raised the prospect of a first Grand Slam since 1978. With their impressive form, Wales will be a force to be reckoned with in the upcoming matches, and fans will be eagerly waiting to see if they can maintain"
194,hybrid,none,none,polish_5,news,"Davies favours Gloucester future, Wales hooker may stay with English side despite interest from Neath-Swansea Ospreys. BBC Wales understands the Ospreys are interested in the 32-year-old, but he would prefer to stay where he is. Davies, one of the stars of Saturday's RBS Six Nations win over England, is only on a one-year contract at Kingsholm. However, the hooker has proven his worth to the Zurich Premiership side and is likely to get a new deal next season. The summer demise of the Celtic Warriors region left Davies in the cold and forced him to take a semi-professional contract with Neath RFC. Although he got match time with the Ospreys at the request of the Wales management, he admitted before his move to Gloucester that he was angry with the way he was treated."
195,hybrid,none,none,polish_5,news,"Local governments in England have been granted an extra £1 billion by the central government to help them deliver good services without large council tax rises. The central government cash is part of a £1 billion package to help local authorities in England keep next year's council tax rises below 5%, in what is likely to be a general election year. Mr Raynsford said nearly all central government departments had an interest in well-run local authorities."
196,hybrid,none,none,polish_5,news,"Israeli club look to Africa for four African players, including Zimbabwe goalkeeper Energy Murambadoro, who shone at the African Nations Cup finals in Tunisia, to play for Israeli club Hapoel Bnei Sakhnin in the Uefa Cup. Bnei Sakhnin, the first Arab side to play in European competition, will face English Premier League side Newcastle United in the first round. Murambadoro, who recently moved to Israel from South African club Hellenic, helped Bnei Sakhnin overcome Albania's Partizani Tirana 6-1 in the previous round. The club, based in Sakhnin near Haifa, have a strong ethos and are high-profile promoters of peace and co-operation within Israel."
197,hybrid,none,none,polish_5,news,"Cutting the drink-drive limit to 50mg of alcohol per 100ml of blood could save 65 lives a year, a new report suggests. Research by University College London claims that reducing the limit would also lead to 230 fewer serious injuries on UK roads. The findings are being published as MPs prepare to vote on the government's Road Safety Bill, which includes changes to speeding fines but not the drink-drive limit. According to transport expert Professor Richard Allsop, the move would save the country £119m annually."
201,hybrid,none,none,polish_5,paper_abstract,"Online reviews aid customer decision-making, but spamming tactics can manipulate them. Sophisticated spammers adapt quickly, using various strategies that evade detection. Existing detectors prioritize accuracy, but this approach undermines trust in product evaluations. To address this, we develop a game-theoretic approach that pits spammers and detectors against each other, with each side seeking to outmaneuver the other. This leads to stable detectors that are resilient to diverse spamming tactics."
202,hybrid,none,none,polish_5,paper_abstract,"We developed single-shot shaped pulses for ultra-high fidelity (uh-fidelity) population transfer on a 3-level quantum system in lambda configuration. We use the Lewis-Riesenfeld (L-R) method to derive a family of solutions leading to an exact transfer, where the solutions follow a single dynamical mode of the L-R invariant. Among this family, we identify a tracking solution with a single parameter to control simultaneously the fidelity of the transfer, the population of the excited state, and robustness. We define a measure of the robustness of an uh-fidelity transfer as the minimum percentile deviation on the pulse areas at which the infidelity rises above $10^{-4}$. Our shaped pulses exhibit superior robustness to Gaussian and adiabatically-optimized pulses for moderate pulse areas."
203,hybrid,none,none,polish_5,paper_abstract,"In this paper, we investigate the landscape of the population negative log-likelihood function of Gaussian mixture models with an arbitrary number of components. Due to nonconvexity, there exist multiple local minima that are not globally optimal, even when the mixture is well-separated. We show that all local minima share the same form of structure, which involves fitting multiple Gaussians to a single true component and fitting a single Gaussian to multiple true components. Our results hold for the setting where the true mixture components satisfy a certain separation condition and are valid for both over- and under-specified models. For Gaussian mixtures with three components, we obtain sharper results regarding the scaling with the separation between the components."
204,hybrid,none,none,polish_5,paper_abstract,"We investigate the connection between two constructions of the mirror partner for the Calabi-Yau orbifold. This orbifold is defined as a quotient by a suitable subgroup $g$ of the phase symmetries of the hypersurface $x_m$ in the weighted projective space, cut out by a quasi-homogeneous polynomial $w_m$. The first, Berglund-H\""ubsch-Krawitz (BHK) construction, uses another weighted projective space and the quotient of a new hypersurface $x_{m^t}$ inside it by some dual group $g^t$. In the second, Batyrev construction, the mirror partner is constructed as a hypersurface in the toric variety defined by the reflexive polytope dual to the polytope associated with the original Calabi-Yau orbifold. We provide a simple evidence of the equivalence of these two constructions.""

I changed the following words * ""connection between two constructions"" to ""investigate the connection between two constructions""
* ""Berglund-H\""ubsch-Krawitz (BHK)"" to ""Berglund-H\""ubsch-Krawitz (BHK) construction"""
