id,model,decoding,repetition_penalty,attack,domain,generation
82,hybrid,none,none,polish_35,email_content,"As of this week, Enrononline has started offering US/Canadian dollar swaps online. In determining whether a counterparty can transact these products online, I look at the financial trading agreement database to see if there are any restrictions indicated, check the master swap agreement, and I am also looking at any board resolutions we might have received when we got the master agreement executed. I am finding that in the old days when we asked for resolutions evidencing the authority to enter into the master agreement/derivative transactions, the resolutions do not allow the counterparties to enter into currency transactions. Since transacting these currency transactions with our energy customers is a new area of business for us, I just wanted us all to be mindful to check these old resolutions and not to rely solely on the ""restrictions"" contained in the notes."
83,hybrid,none,none,polish_35,email_content,Eliminate debt stress; speak to a counselor free of charge. Click here to start eliminating late fees and high finance charges. Reduce your credit card balance by 40-60% and pay off all your unsecured debts in 18-30 months. Our process is 100% successful. Click here to start.
84,hybrid,none,none,polish_35,email_content,"Maybe on Saturday, Neil Mann <nmann@erac.com> will respond to Kay Mann <kay.mann@enron.com> at 12 10 26 PM. ""Neil Mann"" agrees, ""yes, it does look like fun."" Do you want to go and look at it? Michael and I could probably have fun on the quiet water days. I'll need a ladder, so I'll have to break the news to pop pop."
85,hybrid,none,none,polish_35,email_content,"I will be glad to generate the form of transaction agreement; however, I have a number of questions. 1. Is the relationship between delivery point and the use of interruptible transport on the northwest pipeline. Is the transport upstream or downstream of the delivery point? If downstream, why isn't it being contracted for by EWEB. 2. What volume is being sold each day? You use the term DCQ and you also talk about a 20% tolerance above or below the estimated quantity. 3. Is this envisioned to be a requirements transaction. Is the price the same for volumes in excess of the estimated quantity up to an additional 20%."
86,hybrid,none,none,polish_35,email_content,"Martin, thanks. Vince from  Martin Lin on 03/22/2001 04 46 pm to  Vince J Kaminski/hou/ect@ect cc  subject  Re  Summer Internship I did not find anybody in EBS who seems to know or be involved in any e-procurement issues. In Enron Corp, however, there is an initiative called iBuyIt. This is a system that Corp is deploying for e-procurement through Corp and ENA, and will get to EBS sometime late this year. John Gillespie is in charge of the iBuyIt initiative. Perhaps he is the appropriate contact. I left a voice mail with him, but have not yet received a response. Martin Vince J Kaminski 03/22/2001 07 17 am to  Martin Lin/hou/ect@ect cc  subject  Summer Internship Martin, please, take a look at question 3. Who is the right person at EBS?"
87,hybrid,none,none,polish_35,email_content,"The spreadsheet below gives the implicit commodity based on the effective date of four different rates for the same rate schedule (schedule dr). The rate schedule, effective August 2000 through September 2000, yields a much larger commodity charge because SDG&E customers will receive a lump sum reimbursement from SDG&E over those two months. SDG&E customers will expect lower electric bills. Assuming that the lump sum reimbursement is not included in the implicit energy component, the average for June 2000 through January 2001 is 6.2 cents and the implicit commodity average from February 2001 through December 2001 is 7.3 cents. The average implicit commodity from June 2000 through December 2001 is 6.9 cents for deliveries starting September 1, 2000, the average would still be 6.9 cents."
88,hybrid,none,none,polish_35,email_content,"I'll attend the rehearsal dinner with you. I don't think Dahl will join us. He'll likely connect with Jones and the crew. I'll probably hook up with them (and you) afterwards. My cell is 206.660.6248. I'll be in touch. I'll have that number with me. Mark Guzman, I work during the day on Friday. Is Dahl going with you to the rehearsal dinner? If not, I'm sure I'll grab some brews with people after work on Friday and you're more than welcome to join us. Either way, let's hang out after you're done with all your stuff."
89,hybrid,none,none,polish_35,email_content,"Sara Shackleton, Enron North America Corp., 1400 Smith Street, Houston, TX 77002, 713-853-5620 (phone), 713-646-3490 (fax), sara.shackleton@enron.com, forwarded by Sara Shackleton/Hou/Ect on March 27, 2001, 10:27 am. Sara Shackleton, March 27, 2001, 09:05 am, to: Martin Rosell/Osl/Ect, CC: Subject: Re: Commodity Futures Modernization Act. Martin, how are things going? In response to your question, we do not have an internal memo, but we do have copies of external law firm memoranda. Yes, Ena has modified its ISDA schedule form to accommodate the 'eligible contract participant' representation and line of business. I will verify with Susan Bailey whether these changes have been submitted to ECT."
90,hybrid,none,none,polish_35,email_content,"This has been a challenging couple of weeks. I hope these daily updates on new developments are helping you stay informed about what's happening with our company. Here is a summary of recent events  we executed a commitment letter with JPMorgan and Salomon Smith Barney that will provide us with additional secured credit lines worth $1 billion. Our Northern Natural Gas Company and Transwestern Pipeline Company will support these assets. We now have received a total of $4 billion in credit lines, which we will use to pay off short-term commercial debt and maintain liquidity. The board of directors elected a new member to the board - William Powers, Jr., the dean of the University of Texas School of Law in Austin, Texas."
91,hybrid,none,none,polish_35,email_content,"I am attaching the final order and staff recommendations. The order provides for $69 million in potential refunds, either pay up or provide cost justification. Enron was not named as one of the 13 overcharging parties, but PGE was $3.18 million. It's not over yet, though. The order deals only with January 01 and promises further orders regarding December 00 and benchmark prices through April 01. The prices used to determine refunds were fairly high $273/mwh based on gas prices, emissions costs and an assumed heat rate of over 16000. With respect to sales to California, we have concluded at least one short-term sale and have talked with Cal Dept of Water Resources about longer-term deals, but we were still struggling with credit issues, last I heard."
93,hybrid,none,none,polish_35,email_content,"Please note  you will receive this message each time you are selected as a reviewer. You have been chosen to participate in the year-end 2000 performance management process by providing meaningful feedback on specific employee(s). Your feedback plays a crucial role in the process, and your participation is essential to the success of Enron's performance management goals. To complete requests for feedback, access PEP at http //pep.corp.enron.com and select ""Perform Review"" under Performance Review Services. You may begin providing feedback immediately and are requested to have all feedback forms completed by Friday, November 17, 2000. If you have any questions regarding PEP or your responsibility in the process, please contact the PEP Help Desk at  Houston  1.713.853.4777, option 4, London  44.207.783.4040, option 4, or email  perfmgmt@enron.com. Thank you for your participation in this important process."
94,hybrid,none,none,polish_35,email_content,"Here are the reporting facilities available for you to report violations of company policy and suspected criminal conduct by any officer, employee, or agent of the company relating to the performance of his or her duties. These reporting facilities are also available for your questions, messages, comments, and suggestions. Any policy violation or criminal conduct may be reported by letter, email, or voice mail, as set forth below, describing the suspected violation or criminal conduct with as much detail as possible to allow the company to conduct an investigation of the reported matter."
95,hybrid,none,none,polish_35,email_content,"I entered volume and pricing on the following two deals in Sita. Deal 418015  Citygate with Tenn Pro and transport pricing. Deal 418065  Cgas with Trco and Cglf production pricing and transport pricing. Do we want to turn the auto-confirms off? I think every time I create a VNG deal, a confirm is faxed to them. And if anyone has a better way of doing the deals (should we show these as production area sales), please let me know. The easiest way I can come up with is to enter the sales at the citygate or storage facility and have most of the pricing done in a worksheet."
96,hybrid,none,none,polish_35,game_review,"It puts the ball in the net or it gets the hose again. Absolutely amazing, having nothing negative to say about this game, it's exceeded my expectations and will probably exceed yours too. Fluid movement, bug-free, lots of story/content to put you through, options for each and every day, such as multiple practices, events, and even games. This review is based on playing my career, and so far it's 10/10. Facescan worked really well for me; I used it twice, first one made me have a down syndrome forehead. Keep in mind, using the mynba2k17 app will allow for you to facescan for free and allow you to earn daily VC. #sellout"
97,hybrid,none,none,polish_35,game_review,"Magic fans beware  Wizards are hesitant to create a decent digital game. At its core, the gathering is a social game. A game to enjoy with friends (or frenemies) laughing, talking smack, and dropping game-winning bombs. The Wizards of the coast seem to have forgotten this. If you choose to play with friends, you can earn gold, and gold is crucial. Gold is so vital that they have implemented a daily cap, understandable considering gold unlocks everything in the game. But be prepared for a long and monotonous 1v1 grind against the computer or random opponents, whom you can't even communicate with. If you choose to play for free, it will take you roughly 4 hours a day for upwards of a month, by yourself, to unlock the cards."
98,hybrid,none,none,polish_35,game_review,"Being the third installment in the trilogy, I'll get the bad stuff out of the way first. I quite hate prequels as it's technically going backwards in a story and not forwards. Granted, it offers more storywise. The combat feels sloppy and doesn't feel as sharp as Arkham City managed to make it. As of writing this recommendation (26/10/2013), there is a game-breaking bug that stops a side mission from ever being completed (main story not affected). Some gadgets are placed at a ridiculous hotkey that makes your hand have to travel the whole keyboard to get to it."
99,hybrid,none,none,polish_35,game_review,"They basically fixed Shadow Warrior (2013), i.e. the boss fights are awesome, weapons feel very nice, enemies aren't too spongy (if you're not too much of a novice with handling elemental and upgrade stuff). The upgrade system is really well-balanced, and once you get around it, it's not too tedious. The elemental stuff and limited ammo softly forces you to use different weapons. There are lots of cool, unique weapons that stay viable through most of the game. The music is great, especially the main theme and Stan Bush's stuff."
100,hybrid,none,none,polish_35,game_review,"So many things were made incorrect. I'm struggling to start this review. This all relates to my career. My player is an outside scorer, PG, 1.71m, with maxed stats and all necessary perks. Okay, and now tell me, why does the shooting skill depend on a person's height? Why can't a person who has 1.74m become as good in shooting as a person with 1.71m? I'm 1.87m in RL, made my first player with this height and noticed then I can't reach a higher skill than 89. Why? That's a clear discrimination! And why doesn't the game inform me of this before I create a character and not even then when I reach the skill limit after weeks of playing?"
101,hybrid,none,none,polish_35,game_review,"I think this Assassin's Creed nailed the mechanics down on all fronts - ship battles, sailing, hunting, parkour, and so on. I felt much more attached to this character as well. The story starts out extremely rough but does get much better as you play, I think this is true for every AC game personally. Edward was quite the interesting character and so were all the side characters. I felt like all the collectables actually meant something in this AC game that I never got from any of the previous ones, and maybe it's because I felt like they had a bigger purpose in the game. They were not required, but they were fun to get and you got rewarded in a very balanced way."
102,hybrid,none,none,polish_35,game_review,"While I personally cannot recommend this game, it wasn't absolutely terrible. The gameplay is alright, as long as you have the money to purchase gun parts, which would be my main complaint. If I could get past that, the game would be enjoyable, as the hardsuit is fun to use. I'd take this game over any Call of Duty title any day, but its pay-to-win microtransaction format is off-putting. If you're alright with this model, then by all means, have fun."
103,hybrid,none,none,polish_35,game_review,"While not perfect, this game has been greatly enjoyable. The save system and possibility of sudden death lead to some frustration. I'm on my first playthrough and I lost my main character around hour 10 of 20 hours. I would have really liked a save option to reload at that point. I've since picked up a third-party mod/save tool to avoid catastrophic failures. The aiming reticule is on the small side and zoom is underpowered. Despite these issues, it's been a blast. I'm not normally a zombie fan, but the combination of strategy, missions, first-person shooter/beat 'em up is great. I've been playing it as often as I can get away... Just one more mission, just one more supply run - or I'm running away and want to get safe before shutting the game down."
104,hybrid,none,none,polish_35,game_review,"This is an absolute great strategy game! Having played every single other war game (European Escalation and Albion), I have to say this one fits well. The number of units is great. Not sure exactly how many units there are, but there are a plethora of them. Graphics are just beautiful, sounds are great, and the gameplay overall is epic. The in-game chat box at the main menu is very entertaining as well, no I'm not kidding. However, if you think this game is 'easy', or if you're new to the strategy genre, it could take you quite some time to get it nailed down. Don't get upset, you will lose a lot of units. Just make sure you plan ahead, always have anti-air, and anti-tank."
105,hybrid,none,none,polish_35,game_review,"I was initially skeptical about this game before I played it. I wasn't even sure about buying it. I wasn't convinced by the whole portal gun and portals concept, even though I enjoy science fiction. But boy, I was wrong. The humor and voice acting in this game are phenomenal. The story and characters have their own unique sense of humor, and the level design is just great. I never played the first Portal game, but I'm planning to play it if I can find the time."
107,hybrid,none,none,polish_35,game_review,"Yes, this is a nostalgia trip for thirty-somethings who remember watching the ever-irritating Transformers cartoon. The voice actors for Optimus, Megatron, Bumblebee, and many others are back, and instantly recognizable. The distinctive cartoon transformation sound is there. Graphically, the cell-shaded presentation is perfect, and very, very Generation One. But aside from that, it's actually a very fun game. The combat mechanics are extremely well done. Transforming mid-fight is often a necessity, and woven seamlessly into combos, making it quite unlike High Moon's excellent War for Energon games. Another distinction is the heavy focus on melee combat, but some enemies (e.g., Seekers) require a switch to a ranged blaster, which adds depth to the gameplay."
108,hybrid,none,none,polish_35,game_review,"So I downloaded the game and played it for a while, finding it unremarkable. I spent more time attempting to log in than actually playing the game. A persistent issue arises when the client prompts an update to the terms of service, which, upon clicking 'accept', simply reappears. To resolve this, I had to restart the client. While this isn't a significant issue, I'm concerned about linking my Steam and Gface accounts. They claim it's for DLC, but why is this necessary? Moreover, it's not reversible, so I'm now aware that a company I don't care about has access to my Steam information. The game itself is underwhelming. It's easily recognizable as a CoD clone, except somehow they managed to make the gunplay even worse."
109,hybrid,none,none,polish_35,game_review,"4K+ at 60fps (GTX 970) and dual audio options, plus Neptune Gear, make for an excellent package. The game's excellent port serves as a great entry point for newcomers to the series. Keep in mind that there is a significant amount of (skip-able) dialogue. While a gamepad is recommended, I had no issues with a keyboard and mouse setup, which is fully rebindable. The price is reasonable, and I wouldn't have been disappointed with a purchase. The game includes over half of the DLC for free, providing ample content. I highly recommend it to JRPG, anime, and visual novel fans, as long as you're willing to tolerate occasional breaks in the action. Cheers. No commentary playlist: https://www.youtube.com/playlist?list=plslfvijaupszez9af395mvnk63xnhsj1"
110,hybrid,none,none,polish_35,game_review,"I experienced no performance issues, even at release, and after all these patches, it plays really well. In my opinion, this is a really great and fun game in truth, although the format may be somewhat annoying (where the free-roam city area repopulates with new enemies every time you progress the story). I particularly enjoyed the 'dual play' segments, where you can play Batman +1 more, and the ability to use the controller for most segments of the game, but the mouse and keyboard for the tank combat segments was greatly appreciated. Driving your Batmobile around the free-roam city, including when chasing the APC commanders, is actually quite enjoyable once you figure out how to use the brakes to sidestep around corners, and when you master that, driving around the city is really quite enjoyable."
111,hybrid,none,none,polish_35,game_review,"Damn fine FPS shooter - that's the bottom line. It looks, sounds, and plays great - great FPS mechanics, nice story, cool characters, flawless voice acting, and a badass soundtrack. Not for the faint-hearted though - some of those cutscenes were pretty darn cruel and vivid. But when a game is so great, it's easier to spot the flaws, and here they are  no slow-down support - what a letdown. I had to put the game away until I upgraded my card, as it ran too poorly on my old dual GPU GTX 590. Make sure you have a fairly decent single GPU card. - stupidly small obstacles are often unclimbable."
112,hybrid,none,none,polish_35,game_review,"English is not my native language, so please bear with any minor typing or grammatical mistakes in my review of this fantastic game. I will break down this review into a few categories  graphics, controls, sound, and replayability. Graphics  the game features a comic-like style with very slick, detailed visuals and nice color schemes. The graphics can be set on 'high' without straining your system. I run this game on an i5 Pentium processor, with an Nvidia GeForce 710M card, 8GB of memory, and Windows 8.1. Controls  the game can be played with a keyboard and mouse, but also with an Xbox controller."
113,hybrid,none,none,polish_35,game_review,"You can see by the hours I've invested in this game that I thoroughly enjoy it. This is everything I wished a search game from Cod would be. But don't buy this game thinking it's like Cod, Battlefield, or any other shooter game. It's a game in its own class and should be treated as such. I've heard countless times from new players who complain about getting killed quickly. Oh, the horror! It's not like that happens in real life or anything. I've invested a significant amount of time and money into this game, and I can confidently say it's one of the best multiplayer games around. It's a great option to play when you're not feeling CS GO."
114,hybrid,none,none,polish_35,game_review,"I'm two hours in and I'm dying from laughter from this game. The gameplay is solid, the art design is beautiful, the music is surprisingly high-quality and fitting, and the story/world has me hooked. I'm particularly impressed by the comedy. If you've played any RPGs since the dawn of video games, you'll laugh at the various jokes, parodies, and references. If you're new to RPGs, you'll still enjoy the game for its humor. If you played Final Fantasy 7 or X, you absolutely need to play this game, without giving away too much... I had to pause playing after two hours to give my cheeks a break from laughing and smiling so much. What a delight so far."
115,hybrid,none,none,polish_35,game_review,"I'm truly sorry, I tried to be supportive of free-to-play games and indie developers, but I really didn't enjoy this game. The description sounded right up my alley, but the execution fell short for me. I love puzzle and exploration games, but I found this game to be completely unintuitive, and even after looking up how to progress, I still just didn't find the gameplay itself enjoyable. It also lacks a pause button, which seems like a critical oversight, given that many sequences in the game are timed. I also feel like this game is a lot more cutscene than it is game, and I end up just sitting around drumming my fingers a lot."
116,hybrid,none,none,polish_35,game_review,"This game was an incredible experience. I was hooked from the story to the graphics. The story wasn't just a story, but it felt like I was that person, trying to figure out what came next in the story that my character was telling. Gameplay was great, and I learned a lot about myself through this game. My gut churned the whole time, but I kept going for Uncle Fred. If you guys made a DLC or second game, I would be the first to buy it and recommend it to everyone I know. Thanks to everyone involved in making this, you made an absolutely beautiful game."
117,hybrid,none,none,polish_35,game_review,"Sid Meier's Civilization Beyond Earth is a turn-based game in which you build your civilization to a certain goal or 'victory'. In this game, you're set in the future on a mission to colonize a new planet. What I enjoy about this game is that it took a new approach to the game and added new mechanics such as the affinity system and orbital layer. However, what I didn't enjoy was that the game could be overwhelming at times. I think what could be improved is incorporating some new artwork, such as the environment you experience when communicating with another leader."
118,hybrid,none,none,polish_35,game_review,"Great game! Tons of replayability and very fun zombie survival game! In my top 5 zombie games ever played. After playing 60+ hours, I can honestly say this is one of the better, more realistic zombie games. It's very much designed like a survival horror, where you must save up your ammo, heal your own wounds when you bleed out, take pills when you're infected, and so on. I find the zombies to feel very natural to be well-animated for a free-to-play game. I would recommend getting one or two friends to play with, as the community is super friendly and you can usually make friends/talk with the people in the chat or over voice comms."
119,hybrid,none,none,polish_35,game_review,"02/07/2014 - It's a shame I can't thoroughly recommend or enjoy this game, as from the short time I've played it, I know I'd be addicted if it didn't have the following two game breakers. No Aussie servers - one red bar puts you at a severe disadvantage, and creates unbearable lag. I played through the offline training mode and it was stuttering and lagging as well (how does that even happen?). Couple that with the poor ping, and it just ruins the game. Everything, like the menus, backgrounds, training, and in-game, is a mess. I've never had this happen before with this card and thought it might not like my OC. I set my GPU back to stock and sure enough, and it didn't make a difference."
120,hybrid,none,none,polish_35,game_review,"Last night, I finished this game. The story may not be particularly deep or captivating, but the storytelling shines. The atmosphere is rich and the many collectibles do a great job of fleshing it out. I learned a lot about the world of Batman, so it was a little disappointing that there were so few boss battles in the game. However, there are enough future games to rectify that. The combat is the right amount of challenge, but it's slightly on the easy side. Leveling up Batman wasn't very satisfying. It's the gadgets you upgrade and acquire during the campaign that add for nice new gameplay mechanics. Getting access to previously unreachable places makes for a sense of progression."
121,hybrid,none,none,polish_35,game_review,"To the moon is no mere game; nay, it is a veritable experience, and it was one of the best of my life at that. Think Telltale's the walking dead is sad? Hohoho! Well, it's no match for to the moon! Never before have I been so depressed yet fulfilled over something purely fictional. This masterpiece represents the pinnacle of storytelling in my opinion, and the soundtrack is a gorgeously charming and perfect accompaniment. Yes, the controls are a bit finicky and the gameplay is not the strong point, but the story is so fantastic that I did not care one bit. Plus, the humor of the game is great and it definitely does not intrude upon the distinguished nature of the story, and the references to the doctor are endless."
122,hybrid,none,none,polish_35,game_review,"Bastion is a brilliant game, with a great storyline. After a calamity, you start rebuilding on the bastion. The game offers a lot of choice, from choosing what to build to give you an advantage, to selecting weapons and power-ups for those weapons, as well as drinks to use for bonus effects. The art style and music are fantastic, making the game visually stunning at times. The narration is also player-driven, with the story adapting to the player's actions. If you pick up a weapon, the narration will adapt to your new choice, commenting on your decision to switch to another in the armoury."
123,hybrid,none,none,polish_35,game_review,"I originally purchased this game during its early development, when the primary currency was spacebux, and the tech tree was nonexistent. At this stage, the game was enjoyable. All the guns at this point were equally overpowered, eliminating any concerns about balance; everyone could kill anyone at any moment. The game also provided unlimited gun slots and five loadouts. You might expect that for a game with an immense arsenal of guns, they would offer more than six weapon slots and three loadouts before requiring additional payment. In reality, I had approximately three pages' worth of guns and was planning new ideas for more, as I found it entertaining."
124,hybrid,none,none,polish_35,game_review,"This game was a delightful discovery. One often sees glowing reviews of certain products that are often misleading. In this case, the reviews accurately capture the fun of this charming little game. It's an unusual blend between a classic 2D platformer and a MOBA, and it pulls it off with flair. I found myself enjoying characters I wouldn't typically enjoy in other MOBA games. I had expected this trait to continue, but decided to give a melee tank a try anyway. I was pleasantly surprised with the outcome and ended up trying out more as they were unlocked from playing games. The art style and interface are quaintly charming. As such, I now use one of the characters as my avatar and a wallpaper from creating a card set for the game."
125,hybrid,none,none,polish_35,game_review,"I recently started playing and have become deeply engrossed in the game, often losing track of time. It's been a while since a game has had such a profound impact on me. The music perfectly sets the mood, sound effects are spot on, and controls are seamless. I eagerly anticipate each combat, and they've executed combat exceptionally well. Initially, I had some reservations about the naval combat system, but it's surprisingly enjoyable to unleash havoc on multiple fleets at once. The only way to lose is to fail to retreat. If combat appears overwhelming, simply retreat, regroup, and counter-attack. Thanks to the developers for an incredible experience!"
126,hybrid,none,none,polish_35,game_review,"The reboot of the Devil May Cry franchise has brought about many changes for the series, particularly for its protagonist, Dante. While fans of the original series may be upset at the change to their beloved character, it's certainly for the better; and this new game by Ninja Theory proves it. The game serves as the perfect point for newcomers to jump into the series. It shows the origins of an arrogant, cynical Dante, and it chronicles his journey from cynicism to selflessness. Throughout, the game weaves a clear, narrative arc for the new Dante, making him a compelling character to watch."
127,hybrid,none,none,polish_35,game_review,"Where do I start on this stunning game? It's story is absolutely charming, with so much detail put into it, and it's a bundle of happiness, bad puns, and secrets. The character design is on point, with various characters having distinct personalities and secrets to them. It stands out from other RPGs because you don't have to kill anyone, which is an unused concept in RPGs. With lots of inspiration from Earthbound, one of the best RPGs I've seen, you can tell it's going to be good. It has one of the best soundtracks I've heard in a long time."
128,hybrid,none,none,polish_35,game_review,"I'm recommending this game solely because it's free and might be a more enjoyable experience for others. As for my experience, the game didn't do much for me. Half the story relies on shock value. I wasn't shocked nor emotionally moved in any way by this. Maybe I'm desensitized, or maybe it was too simple to warrant a reaction out of me. The other half of the game tries to paint a picture of a person in mental decline. It deals with obsession, hallucinations, depression, and a few other things. In theory, it's a cool idea. Unfortunately, the game took me 10 minutes to complete, and that's with reading and taking in every little bit of information I could."
129,hybrid,none,none,polish_35,game_review,"Do I even need to explain why Portal is amazing? Portal is a puzzle game that presents a concept, then gets out. It's an amazing way to test your mind while still being fun. Although this game isn't as story-heavy, it gave birth to one of the most popular games of 2011. I still play this game and love to come back and see what gave birth to a legend and what is a legend. The gameplay is quite simple  you use portals to your advantage, along with buttons that activate a part of the puzzle. Two buttons are in the game, one that you press and one that you need a cube to put on."
130,hybrid,none,none,polish_35,game_review,"If you can overlook the minor bugs, I can definitely recommend this game. The one minor bug and the other quite annoying bug have been resolved, resulting in a significant increase in my FPS from 60-90 to 80-120. I'll include my specs  i5 6600k, Radeon RX 480, Z170 Pro Gaming, 16GB DDR4 RAM, and a total cost of around €650. While this rig is quite new, it's definitely within the medium price range. I can genuinely say that I'm almost constantly getting 60+ FPS on high settings with vsync enabled, which is impressive considering 90% of the comments say they're running an overkill setup and getting 20 FPS."
131,hybrid,none,none,polish_35,game_review,"Remember the age of mythology? Indeed, it's been a while since there's been an RTS game of such quality. Divinity  Dragon Commander reaches awfully close to these borders of my personal most favorite RTS game. Combine this with a huge risk-like grand strategy mode and there, it hits the spot. I'm not (read  try not to be) overly biased due to the fact that this game allows you to turn into a dragon, aiding your troops by supporting, attacking, and even commanding unit production, direction, and spawning at the very same time. Honestly, I do like the complex RTS games nowadays. Think of Civilization V and so on. However, such games attempt to cram complex mechanics, charts, and resources all into one complicated game mode."
132,hybrid,none,none,polish_35,game_review,"Undertale comes together to make something greater than the sum of its parts. The graphics are solid for a retro title and the music is nice, but paired together they make some truly beautiful and impactful moments. The script runs the gamut from comedic to dramatic to heartbreaking to hopeful, sometimes all at once, and does this while turning RPG tropes on their head. And all of this without touching on the world, characters, story, gameplay... I could write whole pages about it. But instead, I'll just say this  if you like RPGs, play this game. If you like video games, play this game. If you have seven free hours between now and your death, play this game."
134,hybrid,none,none,polish_35,game_review,"I have only had this game for a few months, but in that short time, two DLCs have come out, along with patches that have transformed an already great game into an excellent one. The developers are very active in the community, and it shows in the various discussion forums and dev diaries. There is a fairly steep learning curve to the game's mechanics, of which I am still trying to learn; however, this breadth of strategy allows you a myriad of ways to reach goals and take advantage of certain situations."
135,hybrid,none,none,polish_35,game_review,"Warframe is a fun game for the initial hours of play. After those hours, you'll begin to see that the game's content is repetitive, with limited variety in combat, enemies, and gameplay. The major highlight is the developers' dedication to regular updates, which often include significant changes to the game's systems, new Warframes, and other features. It's a good game for casual play. While it may not hold your attention for an extended period, it's worth trying out. The upside is that the game is free, so I recommend giving it a try. If you're looking for a quick fix, it's worth a try."
136,hybrid,none,none,polish_35,game_review,"This game is extremely underwhelming. I purchased this game believing it was a PC version of 'Katamari Damacy', a well-known and enjoyable PS2 game. Unfortunately, it falls short of my expectations. In this game, you progress by absorbing increasingly larger objects to grow bigger and absorb bigger things. However, the gameplay isn't as smooth as it could be, and the levels lack inventiveness, leaving what's in it feeling like a surreal horror show. I don't mean an entertaining horror show, but one that makes you question whether being alive is all it should be. Every 'living' creature in this game, from small pets to human beings, makes me wonder if the creators of this game had an interest in taxidermy."
137,hybrid,none,none,polish_35,game_review,"Alright, let me explain a few things as someone very interested in politics. I was very interested in this game when I first heard about it. I thought, ""Oh wow! A simulator of the road to becoming president! That sounds fun!"" Well, it really wasn't. The game starts you off and says you need to pick a side  Republican or Democrat, there is no independent, or third party. A little disappointed, but still optimistic, I continued on to see what I could do. I will give the game credit, the character customization, although limited, is pretty fun to mess around with. It's the only time it's an option to wear your head or not in a campaign."
138,hybrid,none,none,polish_35,game_review,"Fallout 3's story was better. Settlers get in the way of the story to the point you'll hate babysitting them instead of playing the story. Some keys are hard-coded and cannot be rebound. Bugs galore. My Pip-Boy disappeared permanently at one point and had to research console commands to get it back. You don't have to work for power armor; it's basically given to you from the beginning of the game, and power cores are everywhere in trader shops. The value of power armor is diminished greatly from previous Fallout games. The story is mediocre, everything about this game is mediocre except it doesn't crash every 10 minutes like Fallout 3. Very stable compared to Fallout 3. While it's not as bad as some make it out to be, it's not better than Fallout 3. This title was overhyped for how bad it actually is."
139,hybrid,none,none,polish_35,game_review,"My stats (at the time of writing this review)  8.6 hours to get to the end, 10 collectibles found out of 25, zero achievements out of 15. What I liked  visuals up until the last level (Ice Caves), story is not that great, but the ending (after the closing credits) kind of made me not regret so much spending my time playing this game. What I disliked  visuals in the last level are uninteresting, gameplay in the last level gets much harder, making it become a frustrating experience of having to do a lot of things over and over again until you get it right. Achievements are too hard. There are 13 (out of 15) that only less than 2.1% of players achieved."
140,hybrid,none,none,polish_35,game_review,"Pros  +graphic - Cons  -bugs, especially in the environment, where you may get stuck or your shots may hit an invisible wall despite having a clear line of sight of the enemy. -game is handholding/babysitting you -dumb AI -enemies always seem to know where you are when you're spotted -godlike accuracy by the enemy, which is frustrating. -terrible checkpoints and saves. -boring story that I couldn't care less about; I won't recommend it unless it's 90% off. Even then, I find playing this game to be an extremely boring chore, just playing for the sake of finishing it to move on to the next game in my library."
141,hybrid,none,none,polish_35,game_review,"Review for November 29, 2015  Do not buy this game, servers offline. You can't play. No comprare este juego, servidores offline. No puedes jugar. While I could play it, I enjoyed it. As the song of the Steve Miller Band...  go on, take the money and run! The game is awesome, with 73 minutes of playtime. Some guns are overpowered, and matchmaking can be unfair, but hey, it's still a fun game!"
143,hybrid,none,none,polish_35,game_review,"It's not hard for me to see why others enjoy this game, but it wasn't for me. I'm more interested in playing room-sized games with controllers. While the game's scale is initially awe-inspiring, it also hindered my enjoyment due to the steep learning curve and the time it took to do anything interesting. Perhaps if I were more patient, it would be more compelling. However, I don't have the time and there are other VR games I'd rather spend my time on."
144,hybrid,none,none,polish_35,game_review,"Hands down, my favorite first-person shooter of all time. Run-and-gun rambos need not apply. Recoil and ballistics are realistic. Single hits to the chest, neck, or head from rifle-caliber weapons almost always result in death unless it just grazes you. Rounds drop over distance and short, controlled bursts are required if you wish to remain on target. There is no magical ammunition pool. If you reload half-way through your magazine all the time, you will have a pouch full of half-full mags. You can't run forever. If you sprint for a while, your aim will suffer as you gasp heavily until you have caught your breath. Rest your weapon on your elbows while prone or on a window sill to steady your aim. Accuracy suffers when standing."
145,hybrid,none,none,polish_35,game_review,"Let me start by saying I didn't purchase EU when it first came out and I got it on sale, which included EU, so I never experienced the issues that some people claim to have had with that game. I loved that game, however, it was unforgiving in the early stages, but rewarding when you did things right. As for XCOM 2, I love it; the game plays pretty well for me on medium, and I'm running a GTX 560 with 2GB of VRAM. At first, the game set it to high, and it was running a bit sluggishly, but not to the point of being unplayable. But when I dropped it down to medium, it smoothed out. I'm not sure if I'm just lucky when it comes to having issues with games or what, but it seems that most of the negative reviews sound like they're coming from some really entitled people."
146,hybrid,none,none,polish_35,game_review,"RPG leveling with a wide variety of ship types, physics-based movement for both ships and projectiles/missiles, and easy-to-learn resource management, this game is a blast. However, it has some drawbacks, such as grind-intensive gameplay, subpar AI teammates, and a limited variety of equipment types and leveling skills. Despite these drawbacks, there is still some variety and strategy to be had. The game starts off quickly and maintains its pace. Even with a limited selection of equipment, it feels like there's always another ship to unlock or skill to level up. To maximize the game's potential, mods are the way to go. The fight for universe is easily the star, but a big fight for beef is also very good."
