id,model,decoding,repetition_penalty,attack,domain,generation
73,hybrid,none,none,polish_minor,email_content,"I am forwarding the email below, which we received in our EnronOnline inbox. I am forwarding this to you at the customer's request. Sunil Abraham, EnronOnline, ""Gerald Engdahl"" <gerrywps@worldnet.att.net>, on October 18, 2001, 10 24 20 am, to help@enrononline.com, CC  (BCC  help), subject  Long Consultant/Designer for Project Cost Savings  Re  Long Consultant and Designer for Project Cost Savings. Please forward to Greg Whalley, President of Enron Wholesale Services. I am a consultant with expertise in LNG peaking facilities, LNG terminals, LNG satellites, and LPG facilities. My work experience, 34 years with Chicago Bridge & Iron Company, includes the design responsibility and other tasks associated with many LNG facility turnkey design/build contracts. The knowledge from this and my recent experience provides the basis for offering consulting services."
75,hybrid,none,none,polish_minor,email_content,"The Senate and House of Representatives have reached an informal agreement over the weekend, with Senate Majority Leader Charles Schumer and House Speaker Nancy Pelosi making an informal pact. Under this agreement, the Senate Majority Leader has agreed to sponsor the Social and Community Development (Socal) bill. Polanco, a Democrat, is currently embroiled in a personal scandal and his political career is reportedly on life support. As a result, it is reported that his political career is essentially over. Polanco is planning to run for Mayor of Los Angeles instead of seeking another Senate term. The bill is expected to be introduced in the new extraordinary session, either today or tomorrow. The bill will first go to the Senate Energy Committee. Senator Brian Schatz, the chair of the committee, strongly opposes the MOU, so the bill is expected to remain in committee hearings for some time. The longer the bill is involved in committee politics and changes are made, the likelihood of a social bankruptcy increases."
76,hybrid,none,none,polish_minor,email_content,"Dear Farmer,

This is a desk-to-desk deal. You need to get with the scheduler on the east desk who handles transco. Both desks will need to tie in mops. In this case, it is likely that they tried to update the HPL side, but the east desk has not adjusted their side in mops. 

From  Charlotte Hawkins, 12/29/99 11 26 am to  Daren J Farmer/Hou/Ect@Ect CC  Subject  Meter 74, December Bridgeback Error Daren  I have an error for Transco Bammel for that 20.0/day on days 23 through 27 - do you change the volumes as they are sent back? The volumes are  23 133 24 20783 25 20738 26 20787 27 20123. 

Thanks! Charlotte PS I have to be clear by noon tomorrow."
77,hybrid,none,none,polish_minor,email_content,"NOTICE TO ALL NYMEX AND COMEX MEMBERS

FROM  Neal L. Wolkoff, Executive Vice President

DATE  October 3, 2000

RE  Notice of CFTC Approval of New NYMEX Rule 6.40c  (""Average Price Calculations by Futures Commission Merchants"")

Please be advised that the CFTC has approved new NYMEX Rule 6.40c (""Average Price Calculations by Futures Commission Merchants""), which is attached and is now in effect.

New NYMEX Rule 6.40c, which is consistent with a recent CFTC ""advisory,"" permits FCMS, under certain conditions specified in the rule, to use their own internal, proprietary systems to generate average price (""AP"") calculations when multiple prices are received on an order or series of orders."
78,hybrid,none,none,polish_minor,email_content,"I am Joelene Whittaker, a recruiter with STM Associates, and I am excited to announce that we are seeking two Directors of Sales for our Eastern and Western regions. The Eastern position will be based in Ann Arbor, Michigan, while the Western position will be located in Denver, Colorado. Both Directors of Sales will report directly to the Vice President of Sales. To be considered for this role, candidates must have a minimum of 5 years of sales experience and an additional 2 years of experience with a trading company. A strong understanding of the U.S. coal, transportation, and electric utility industries, including coal tolling, marketing, and origination functions used to support coal trading operations is also required. If you are interested in this opportunity, please submit your resume and a cover letter to [insert contact information]. We look forward to reviewing your application."
79,hybrid,none,none,polish_minor,email_content,"Important  Your mailbox is approaching its maximum size limit. Your current mailbox size is 77,301 KB. Mailbox size limits  when your mailbox reaches 75,000 KB, you will receive this message. To check your mailbox size, right-click on the mailbox (Outlook Today) and select 'Properties' and click 'Folder Size'. This option is also available for individual folders. To free up space, delete any items that are no longer needed, such as sent items and journal entries. Please note that you must empty the 'Deleted Items' folder after deleting items, or the space will not be freed. To turn journaling off, go to 'Tools' > 'Options' > 'Journaling Options' and uncheck all items. For more information, please see 'Client Help'."
80,hybrid,none,none,polish_minor,email_content,"Get quick inspiration from Blair (non-privileged) post. Home [image] home [image] [image]. You own a computer. You own a printer. You've had to replace your printer ink cartridge. [image] Why does it cost so much? $25 for one cartridge. That's unbelievable! That's unreasonable! And now it's a thing of the past, thanks to youcan=ink. Why pay $22.99 at a retail store when you can pay $6.95 online? Why pay $25.35 when you can pay $7.95? Which makes more sense, $28.99 or $8.95? The choice is obvious! Click here for amazing deals on these and other brand names like HP, Canon, Epson, Compaq, and Lexmark."
81,hybrid,none,none,polish_minor,email_content,"Dear Perlingiere, Debra,

Please call me when you arrive.

Best regards,
Mims, Patrice L.

Subject  Central Illinois - Confirm

I would like to use the following for the flexible pricing. The last sentence regarding the keep whole verbiage I think you will want to delete this as it does not allow for force majeure. 

Flexible pricing  During the period of delivery for a transaction, customers may request a price other than the original contract price, being a fixed price or (each below defined) by contacting the company during pricing hours, requesting any such price for a specified quantity of gas to be scheduled during selected months within the period of delivery; provided, such a request must be made prior to 12 00 noon C.T.

Best regards,
Mims, Patrice L."
82,hybrid,none,none,polish_minor,email_content,"As of this week, Enrononline has started offering US/Canadian dollar swaps online. In determining whether a counterparty can transact these products online, I review the financial trading agreement database to see if there are any restrictions indicated, check the master swap agreement, and I also examine any board resolutions we may have received when we executed the master agreement. What I am finding is that in the past, when we requested resolutions evidencing the authority to enter into the master agreement/derivative transactions, the resolutions often did not allow the counterparties to enter into currency transactions. Given that transacting these currency transactions with our energy customers is a new area of business for us, I wanted us to be mindful to review these old resolutions and not solely rely on the ""restrictions"" contained in Lotus Notes."
83,hybrid,none,none,polish_minor,email_content,"Are you feeling stressed and overwhelmed by debt? Eliminate your debt stress for free by speaking to one of our counselors. Click here to start and totally eliminate late fees and reduce your credit card balances by 40-60%. Pay off all your unsecured debts in 18-30 months. Reduce your current credit card payments up to 50% with our successful process, which is 100% effective. We are against spam and do not want anyone to receive our mailings who does not wish to receive them. If you do not wish to receive our mailings, please do not reply to this message. To be removed from this mailing list, simply reply to this message."
85,hybrid,none,none,polish_minor,email_content,"I would be delighted to generate the form of a transaction agreement; however, I have a number of questions. 

1. Can you clarify the relationship between the delivery point and the use of interruptible transport on the northwest pipeline? Is the transport upstream or downstream of the delivery point? If downstream, why isn't it being contracted for by EWEB? 

2. What volume is being sold each day? You use the term DCQ and you also discuss a 20% tolerance above or below the estimated quantity. Normally, there would be no tolerance with a DCQ transaction.

3. Is this envisioned to be a requirements transaction? Is the price the same for volumes in excess of the estimated quantity up to an additional 20%?"
86,hybrid,none,none,polish_minor,email_content,"Dear Martin,

Thank you for reaching out. I'm Vince from Martin Lin, and I'm reaching out to you on March 22, 2001, at 4 46 pm. I'm inquiring about the summer internship opportunity. I did not find anyone at EBS who seems to know or be involved in any e-procurement issues. However, I did find that Enron Corp has an initiative called iBuyIt. This system is being deployed for e-procurement through Corp and ENA, and is expected to reach EBS sometime late this year. John Gillespie is in charge of the iBuyIt initiative. I left a voice mail with him, but have not yet received a response. I would appreciate it if you could take a look at the question 3.

Best regards,
Martin Vince J. Kaminski""

Note  I made minor changes to improve the format, grammar, and punctuation of the text, while keeping the original meaning and content intact."
87,hybrid,none,none,polish_minor,email_content,"The spreadsheet below provides the implicit commodity based on the effective date of four different rates for the same rate schedule (schedule DR). The rate schedule effective from August 2000 through September 2000 yields a significantly larger commodity charge, as SDG&E customers will receive a lump sum reimbursement from SDG&E over those two months. SDG&E customers will expect lower electric bills. Assuming that the lump sum reimbursement is not included in the implicit energy component, the average for June 2000 through January 2001 is 6.2 cents and the implicit commodity average from February 2001 through December 2001 is 7.3 cents. The average implicit commodity from June 2000 through December 2001 is 6.9 cents for deliveries starting September 1, 2000, the average would still be 6.9 cents."
88,hybrid,none,none,polish_minor,email_content,"Hi Mark, I don't think Dahl will be joining us for the rehearsal dinner. He'll probably hook up with Jones and the crew instead. I'll likely hook up with them (and you) after the dinner. We'll be in touch. My cell is 206.660.6248. I'll have that number with me. Pat quoted Mark Guzman at enron.com. He's right on, I work during the day on Friday. Is Dahl going with you to the rehearsal dinner and all that? If not, I'm sure I'll be grabbing some brews with people after work on Friday, and you guys are more than welcome to come. Either way, let's hang out after you're done with all your stuff."
89,hybrid,none,none,polish_minor,email_content,"Subject  Re  Commodity Futures Modernization Act

Martin,

Further to my earlier email, the US changes (relating to the Act) were previously sent to Mark Evans for distribution. 

Sara Shackleton
Enron North America Corp.
1400 Smith Street, EB 3801A
Houston, Texas 77002
Phone  713-853-5620
Fax  713-646-3490
Email  sara.shackleton@enron.com

Forwarded by Sara Shackleton/Hou/Ect on March 27, 2001, 10 27 am

Sara Shackleton
March 27, 2001, 9 05 am

To  Martin Rosell/Osl/Ect
CC  
Subject  Re  Commodity Futures Modernization Act

Martin, how are things going?

In response to your question, there is no internal memo, but we do have copies of external law firm memoranda. Yes, ENA has changed its ISDA schedule form to provide for the"
90,hybrid,none,none,polish_minor,email_content,"Here is a rundown of events from last week  we executed a commitment letter with J.P. Morgan and Salomon Smith Barney that will provide us with additional secured credit lines worth $1 billion. Our Northern Natural Gas Company and Transwestern Pipeline Company will support these assets. We now have received a total of $4 billion in credit lines, which we will use to pay off short-term commercial debt and maintain liquidity."
91,hybrid,none,none,polish_minor,email_content,"I am attaching the final order and staff recommendations. The order provides for $69 million in potential refunds (either pay up or provide cost justification). Enron was not named as one of the 13 overcharging parties, but PGE was ($3.18 million). It's not over yet, though. The order deals only with January 01 and promises further orders regarding December 00 and benchmark prices through April 01. The prices used to determine refunds were fairly high ($273/mwh based on gas prices, emissions costs and an assumed heat rate of over 16,000). With respect to sales to California, we have concluded at least one short-term sale and have talked with Cal Dept of Water Resources about longer-term deals, but we were still struggling with credit issues, last I heard."
93,hybrid,none,none,polish_minor,email_content,"Note  You will receive this message each time you are selected as a reviewer. You have been chosen to participate in the 2000 year-end performance management process by providing meaningful feedback on specific employees. Your feedback plays a vital role in the process, and your participation is crucial to the success of Enron's performance management goals. To complete requests for feedback, access PEP at http //pep.corp.enron.com and select 'Perform Review' under 'Performance Review Services.' You may begin providing feedback immediately and are requested to have all feedback forms completed by Friday, November 17, 2000. If you have any questions regarding PEP or your responsibility in the process, please contact the PEP Help Desk at  Houston  1.713.853.4777, Option 4, London  44.207.783.4040, Option 4, or email  perfmgmt@enron.com. Thank you for your participation in this important process."
94,hybrid,none,none,polish_minor,email_content,"Please be reminded that various anonymous reporting facilities are available for you to report violations of company policy and suspected criminal conduct by any officer, employee, or agent of the company related to the performance of his or her duties. These reporting facilities are also available for your questions, messages, comments, and suggestions. Any policy violation or criminal conduct may be reported by letter, email, or voice mail, as set forth below, describing the suspected violation or criminal conduct with as much detail as possible to allow the company to conduct an investigation of the reported matter. 1. Letters should be sent to the confidential post office box  Enron Compliance Officer, Confidential - Conduct of Business Affairs, P.O. Box 1188, Houston, Texas 77251-1188."
95,hybrid,none,none,polish_minor,email_content,"I entered volume and pricing on the following two deals in Siteira; deal 418015 CNG citygate with Tenn Prod plus transport pricing. Deal 418065 CGas citygate with TRCO and CGLF production pricing and TRCO, CGLF, and CGas transport pricing (this will take a while to do). Do we want to turn the auto-confirms off? I think every time I create a VNG deal, a confirm is faxed to them. And if anyone has a better way of doing the deals (should we show these as production area sales), please let me know. The easiest way I can come up with is to enter the sales at the citygate or storage facility and have most of the pricing done in a worksheet."
96,hybrid,none,none,polish_minor,game_review,"It puts the ball in the net or it gets the hose again. Absolutely amazing, I have nothing negative to say about this game as it exceeds my expectations and will probably exceed yours too. The fluid movement, bug-free, and lots of story/content to put you through options for each and every day, such as multiple practices, events, and even games. This review is based on playing my career, and so far, it's 10/10. The Facescan worked really well for me (I used it twice, the first one made me have a downward-facing forehead, though). Keep in mind that using the My NBA 2K17 app will allow you to Facescan for free and earn daily VC. #Sellout."
97,hybrid,none,none,polish_minor,game_review,"Magic fans, beware... Wizards are hesitant to create a decent digital game. At its core, the gathering is a social game. A game to enjoy with friends (or frenemies) laughing, talking smack, and dropping game-winning bombs. The wizards of the coast seem to have forgotten this. If you choose to play with friends, you can earn gold, and gold is crucial. Gold is so important that they have implemented a daily cap, understandably considering gold unlocks everything in the game. But get ready for a long and tedious 1v1 grind against the computer or random opponents, whom you can't even communicate with. If you choose to play for free, it will take you roughly 4 hours a day for upwards of a month, by yourself, to unlock the cards."
98,hybrid,none,none,polish_minor,game_review,"I'll tackle the unpleasant aspects first in the third installment of the trilogy. I strongly dislike pre-quals as they take the story backward, rather than forward (this is a problem common to all pre-quals). While they do provide more story, the combat feels sloppy and lacks the sharpness that Arkham City managed to achieve. As of my writing this review (October 26, 2013), there is a game-breaking bug that prevents a side mission from ever being completed (the main story remains unaffected). Some gadgets are placed at an inconvenient hotkey that requires a lengthy keyboard journey to access, which may seem minor, but in combat, it could potentially disrupt your combos."
99,hybrid,none,none,polish_minor,game_review,"They have effectively resolved the Shadow Warrior (2013) issue, i.e., the boss fights are impressive, weapons feel very nice (albeit not as exceptional as D44M's, but still solid), enemies aren't too spongy (if you're not too reckless with handling elemental and upgrade items). The upgrade system is well-balanced and once you master it, it's not overly tedious. The elemental elements and limited ammo encourage you to use a variety of weapons. Many unique, or rather, cool weapons that remain viable throughout most of the game. The music is excellent, particularly the main theme and, of course, Stan Bush's work."
100,hybrid,none,none,polish_minor,game_review,"So many things went wrong. I'm having trouble starting this review, as it's all related to my career. My player is an outside scorer, PG, 1.71m, with maxed stats and all necessary perks. Okay, and now I'd like to know, why the shooting skill depends on a person's height. Why a person with 1.74m can't become as good in shooting as someone with 1.71m? As an 1.87m player in RL, I created my first player with this height and noticed that I couldn't reach a higher skill than 89. Why is that a clear discrimination? And why the game doesn't inform me of this before I create a character, and not even then when I reach the skill limit after weeks of playing?"
101,hybrid,none,none,polish_minor,game_review,"I think this assassin's creed nailed the mechanics on all fronts, from ship battles to sailing, hunting, parkour, and more. I felt a strong attachment to this character as well. The story starts out rough, but it gets much better as you play. Edward was an interesting character, and so were all the side characters. I felt that all the collectibles actually had a purpose in this game, which I never got from any of the previous ones. Perhaps it's because I felt like they had a bigger role in the game. They were not required, but they were fun to get and you got rewarded in a well-balanced way."
102,hybrid,none,none,polish_minor,game_review,"While I personally cannot recommend this game, it wasn't absolutely terrible. The gunplay is alright, as long as you have the budget to purchase gun parts, which would be my main concern with this game  it's pay-to-win. If I could look past that, the game would be enjoyable, as the hard suit is fun to use and HRV is an excellent idea. I'd take this game over any Call of Duty title any day, but its pay-to-win microtransaction format is off-putting for me. If you're alright with this model, then by all means, have fun. But if you're like me and dislike pay-to-win games, just let this one slide; it's not our cup of tea."
103,hybrid,none,none,polish_minor,game_review,"While not perfect, this game has been a thoroughly enjoyable experience. The save system and possibility of sudden death can lead to some frustration. I'm currently on my first playthrough and I lost my main character around hour 10 of the 20-hour mark. I would have greatly appreciated the ability to reload at that point. I've since acquired a third-party mod/save tool to avoid catastrophic failures. Additionally, the aiming reticle is a bit small and the zoom could be more powerful. With all that said, it's been a blast. I'm not typically a fan of zombies, but the combination of strategy, missions, and first-person shooter/beat 'em up is a great combination. I've been playing it as often as I can get away... Just one more mission, just one more supply run - or I'm running away and want to get to a safe location before shutting the game down."
104,hybrid,none,none,polish_minor,game_review,"This game is an absolute great strategy game! Having played every single other war game (European Escalation and Albion), I have to say this one fits well. The number of units is great. Not sure exactly how many units there are, but there's a vast amount. The graphics are just beautiful, the sounds are great, and the gameplay overall is epic. The in-game chat box at the main menu is very entertaining, I'm not kidding. However, if you think this game is 'easy', or if you're new to the strategy genre, it could take you some time to get it down. Don't get discouraged, you'll lose a lot of units. Just make sure you plan ahead, always have anti-air, and anti-tank."
105,hybrid,none,none,polish_minor,game_review,"I was initially skeptical about this game before I played it. I wasn't even sure about buying it, as the whole portal gun and portals concept seemed unusual to me, even though I enjoy science fiction. I was wrong. The humor and voice acting in this game are phenomenal. They're not cheesy, although it's occasionally cheesy. Each of the story's characters has their own distinct sense of humor. The different characters truly have distinct personalities. The level design is just fantastic. By the way, I never played the first Portal game. One of these days, I'm planning to play it if I can spare the time. I wouldn't have played it if I hadn't played the sequel."
107,hybrid,none,none,polish_minor,game_review,"Yes, this is a nostalgia trip for thirty-somethings who remember watching the ever-irksome Timmy Mallet for the five-minute Transformers cartoon. The voice actors for Optimus, Megatron, Bumblebee, and many others are back, and instantly recognizable. The distinctive cartoon transformation sound effects are there. Graphically, the cell-shaded presentation is perfect, and very, very Generation One. But aside from that, it's actually a very fun game. The combat mechanics are extremely well-done. Transforming mid-fight is often a necessity, and seamlessly woven into combos, making it quite unlike the excellent War for Cybertron games. Another distinction is the heavy focus on melee combat, but some enemies (e.g., Seekers) require a switch to a ranged blaster."
108,hybrid,none,none,polish_minor,game_review,"I downloaded the game and played it for a bit, but it was underwhelming. I spent more time trying to log in than actually playing the game. There's a bug where it prompts you to update the terms of service, but clicking 'accept' doesn't work, so you have to restart the client. That's not ideal, but what I find concerning is that I'm forced to link my Steam and GFACE accounts. They claim it's for DLC, but I'm not sure why that's necessary, especially since it's not reversible. Now I know that a company I don't care about has access to my Steam information. The game itself is somewhat disappointing. It's easily recognizable as a Call of Duty clone, but somehow they managed to make the gunplay worse. It's hard to fathom how they achieved that."
109,hybrid,none,none,polish_minor,game_review,"4K+ at 60fps (GTX 970) and dual audio options, along with Neptune Gear, make for a fantastic experience. What's not to love? (Check out the excellent port in this YouTube video  https //www.youtube.com/watch?v=nygsb617tmo.) This game is a great entry point for newcomers to the series. Keep in mind that there is some (skippable) dialogue. As usual, I recommend using a gamepad, but I had no issues with a keyboard-mouse setup, which is fully rebindable. The price is reasonable, and I wouldn't have been disappointed with a purchase. Plus, more than half the DLC is included for free, providing plenty to play with. I highly recommend this game to JRPG, anime, and visual novel fans, as long as you're comfortable with occasional breaks between action sequences. Cheers. (No commentary playlist available here  https //www.youtube.com/playlist?list=plslfvijaupszez9af395mvnk63xnhsj1.)"
110,hybrid,none,none,polish_minor,game_review,"I experienced no performance issues at release, and after all these patches, the game plays really well. In my opinion, this is a truly great and fun game, although the format may be somewhat annoying (where the free-roam city area repopulates with new enemies every time you progress the story). I particularly enjoyed the 'dual play' segments, where you can play Batman alongside one more character, and the ability to use the controller for most parts of the game, but the mouse and keyboard for the tank combat segments was greatly appreciated. Driving the Batmobile around the free-roam city, including when chasing the APC commanders, is actually quite enjoyable once you master the art of using the breaks to skid around corners, and when you master that, driving around the city is really quite enjoyable."
111,hybrid,none,none,polish_minor,game_review,"Overall, the game is a fantastic FPS shooter. The graphics, sound, and gameplay are all top-notch - great mechanics, engaging story, memorable characters, and a fantastic voice acting, along with a killer soundtrack. However, it's not for the faint of heart, as some of the cutscenes can be quite graphic and intense. Despite this, it's hard to overlook the flaws when the game is this good, and I noticed a few issues  no SLI support, which made the game run poorly on my old dual-GPU GTX 590. Make sure to have a decent single-GPU card to play this game smoothly."
112,hybrid,none,none,polish_minor,game_review,"Although English is not my native language, I'm Dutch, so please bear with any minor typing or grammatical mistakes in my review of this fantastic game. I will break down this review into several categories  graphics, controls, sound, and replayability. Graphics  the game features a comic-like style, with very slick and detailed visuals. The graphics can be set to 'high' without putting a strain on your system. I run this game on an i5 Pentium processor with an NVIDIA GeForce 710M card, 8GB of memory, and Windows 8.1, and it runs smoothly. Controls  the game can be played with a keyboard and mouse, but it's also compatible with an Xbox controller."
114,hybrid,none,none,polish_minor,game_review,"I'm two hours into this game and I'm dying from laughter. The gameplay is solid, the art design is beautiful, the music is surprisingly high-quality and fitting, and the story/world has me hooked. But the best part about this game is the comedy. If you've played any RPGs since the dawn of video game RPGs, you'll laugh at the various jokes, parodies, and references; if you've never played an RPG before, you'll still enjoy the game for its humor. If you played Final Fantasy 7 or X, you absolutely need to play this game, without giving away too much... I had to stop playing after two hours to give my cheeks a break from laughing and smiling so much. What a delight so far."
115,hybrid,none,none,polish_minor,game_review,"I'm truly sorry to say, but I tried to be supportive of free-to-play games and indie developers, but I didn't really enjoy this game. The description sounded right up my alley, but the execution fell short of my expectations. I love puzzle and exploration games, but I found this game to be completely unintuitive, and even after looking up how to progress, I still didn't find the gameplay itself enjoyable. It also lacks a pause button, or if it does have one, I never found it. Considering that a lot of sequences in the game are timed, this seems like a critical oversight. I also feel like this game is a lot more cutscene than it is game, and I end up just sitting around drumming my fingers a lot."
116,hybrid,none,none,polish_minor,game_review,"This game was an absolute delight from start to finish. It was a truly captivating experience, from the story to the graphics, I was completely hooked. The story wasn't just a narrative, but it felt like I was the protagonist, trying to figure out what came next in the story that my character was sharing. Gameplay was excellent, and I learned a lot about myself through this game (mainly about my fear of heights, which I never had a problem with until the ice caverns). My stomach churned the whole time, but I persisted for Uncle Fred! If you guys were to create a DLC or sequel, I would be the first to buy it and recommend it to everyone I know. Thank you to everyone involved in making this, you created an absolutely beautiful game."
117,hybrid,none,none,polish_minor,game_review,"Sid Meier's Civilization Beyond Earth is a turn-based game where you build your civilization to a certain goal or 'victory'. In previous games, you were set on the Earth's timeline, progressing through eras like the Stone Age, Medieval Age, and the Modern Age. In this game, you're set in the future, on a mission to colonize a new planet. What I enjoy about this game is that it took a new approach to the game, introducing mechanics such as the Affinity System and Orbital Layer. However, I didn't find it enjoyable that the new mechanics sometimes made the game overwhelming. To improve this game, I think they could incorporate some new artwork, such as the environment you experience when communicating with another leader."
118,hybrid,none,none,polish_minor,game_review,"This game is a great experience, offering tons of replayability and immense fun as a zombie survival game. In my top five zombie games ever played, I can honestly say that this is one of the better, more realistic zombie games I've ever played. It's very much designed like a survival horror, as you must conserve your ammo, heal your own wounds when you're injured, take medication when you're infected, and so on. Additionally, I find the zombies to be very naturally animated, making them feel like a free-to-play game. I recommend playing with one or two friends, as the community is super friendly, and you can usually make friends or communicate with others in the chat or voice chat."
119,hybrid,none,none,polish_minor,game_review,"Unfortunately, I cannot thoroughly recommend or enjoy this game due to the short time I've played it, as I know I would be addicted if it didn't have the following two game-breaking issues. Firstly, the lack of Australian servers puts players at a severe disadvantage, causing unbearable lag. Moreover, the offline training mode stuttered and lagged as well, which is astonishing. Additionally, the poor ping and lag ruin the game. Furthermore, the game's assets, such as the menus, backgrounds, and in-game graphics, are buggy and erratic. I've never experienced this level of lag with this graphics card before, and I thought it might not be compatible with my overclocked settings. However, setting my GPU back to stock settings did not resolve the issue."
120,hybrid,none,none,polish_minor,game_review,"I recently completed the game, finishing it late last night. Although the story may not be particularly deep or captivating, the narrative shines through its engaging storytelling. The atmosphere is rich and immersive, with the many collectibles doing an excellent job of fleshing it out. I learned a lot about the world of Batman, which was a bit disappointing given the scarcity of boss battles. However, there are certainly more games in the future that will rectify this. The combat is moderately challenging, but leans towards the easier side. Leveling up Batman wasn't particularly satisfying, but the gadgets and upgrades you acquire during the campaign add a pleasant new layer of gameplay mechanics. Gaining access to previously inaccessible areas creates a sense of accomplishment and progression."
121,hybrid,none,none,polish_minor,game_review,"To the moon is no mere game; nay, it's a veritable experience, and it was one of the best of my life at that. Telltale's The Walking Dead is sad? Ho ho ho! Well, it's no match for a trip to the moon! Never before have I been so depressed yet fulfilled over something purely fictional. This masterpiece represents the pinnacle of storytelling in my opinion, and the soundtrack is a gorgeously charming and perfect accompaniment. Yes, the controls are a bit finicky, and the gameplay is not the strong point, but the story is so fantastic that I did not care one bit. Plus, the humor is great, and it definitely doesn't intrude upon the distinguished nature of the story. And the references to the doctor are endless."
122,hybrid,none,none,polish_minor,game_review,"Bastion is a bloody brilliant game, boasting a rich and engaging storyline. Following a catastrophic event, you begin to rebuild within the bastion. The game offers a vast array of choices, allowing you to select the perfect combination of buildings, weapons, and power-ups to give you a strategic advantage. The art style and music in the game are both fantastic, creating a visually stunning experience that brings the apocalypse to life. Moreover, the game features a dynamic narration system, which responds to your actions in real-time. For instance, if you pick up a weapon and then switch to another in the armory, the narration will acknowledge your decision and adapt accordingly."
123,hybrid,none,none,polish_minor,game_review,"I initially purchased this game during its early development phase, when the primary currency was spacebux and the tech tree was not yet established. At that time, the game was still in its early stages, and all the weapons were equally overpowered, which eliminated any balance issues; anyone could take out anyone at any moment. Additionally, the game used to provide unlimited gun slots and five loadouts. You might expect that a game with an extensive arsenal of 'bajillions of guns' would offer more than six weapon slots and three loadouts before requiring additional purchases. In reality, I had around three pages worth of guns and was planning on exploring more ideas for future additions, as I found the game's gunplay to be a significant source of enjoyment."
124,hybrid,none,none,polish_minor,game_review,"This game was a delightful surprise. I often come across rave reviews of certain products that are often misleading. In this case, the reviews reflect the fun of this charming little game. It's an intriguing blend between a classic 2D platformer and a MOBA, and it pulls it off with style. I found myself enjoying characters that I wouldn't typically enjoy in other MOBA games. I had expected this trait to continue, but decided to give a melee tank a try anyway. I was pleasantly surprised with the outcome and ended up trying out more as they were unlocked from playing games. The art style and interface is quaintly charming. As such, I now use one of the characters as my avatar and a wallpaper from creating a card set for the game."
125,hybrid,none,none,polish_minor,game_review,"I've just started playing, and I'm thoroughly enthralled by this game. I put on my headphones and become completely absorbed in the game for hours at a time. It's been a while since a game has had this level of impact on me. The music perfectly sets the mood, the sound effects are spot-on, and the controls are seamless. I eagerly anticipate every combat, and they've expertly optimized the combat to an extremely high level. I initially had doubts about the naval combat system, but it's surprisingly enjoyable to unleash destruction on multiple fleets at once! The only way to lose in this game is to fail to retreat. If the combat appears overwhelming, simply regroup, and counter-attack. Thank you to the developers for crafting an incredible gaming experience!"
126,hybrid,none,none,polish_minor,game_review,"The reboot of the Devil May Cry franchise has brought about many changes for the series, particularly for its protagonist, Dante. While fans of the original series may be upset at the change to their beloved character, it's certainly for the better; and this new game by Ninja Theory proves it. The game serves as the perfect point for newcomers to jump into the series. It shows the origins of an arrogant, cynical Dante, and it chronicles his journey from cynicism to selflessness. Throughout, the game weaves a clear, narrative arc for the new Dante, making him a compelling character to watch. The story follows Dante as he's introduced into the corrupt world he willfully chose to ignore."
127,hybrid,none,none,polish_minor,game_review,"Where do I start on this absolutely captivating game? Its story is absolutely charming, with a wealth of detail woven throughout. It's a bundle of joy, bad puns, and endearing characters, including annoying dogs and hidden secrets. While it tackles serious themes, it's not afraid to inject humor and lighthearted moments. The character design is spot on, with a diverse cast of characters each with their own distinct personalities and secrets. One of the standout features is the absence of combat, which sets it apart from other RPGs. Drawing inspiration from Earthbound, one of the best RPGs I've seen, it's clear that this game is going to be exceptional. The soundtrack is also one of the most memorable I've ever heard, and it's easy to see why."
128,hybrid,none,none,polish_minor,game_review,"I'm recommending this game solely because it's free, and it might provide a more enjoyable experience for others. As for my experience, the game didn't resonate with me. Half the story relies heavily on shock value. I wasn't shocked or emotionally moved in any way by this. Perhaps I'm desensitized, or maybe it was too simplistic to evoke a reaction from me. The other half of the game attempts to paint a vivid picture of a person's mental decline. It explores themes such as obsession, hallucinations, depression, and a few other issues. In theory, it's an intriguing concept. However, the game took me 10 minutes to complete, and that's with reading and digesting every piece of information I could absorb."
129,hybrid,none,none,polish_minor,game_review,"Do I even need to explain why Portal is amazing? Portal is a puzzle game that presents a concept and then gets out of your way. It's an engaging way to test your mind while still being fun. Although this game may not be as story-heavy as others, it gave birth to one of the most popular games of 2011. I still play this game when I'm feeling bored, and I love to come back and see what gave rise to a legend and what is a legend. Gameplay  Portal's gameplay is relatively simple, to explain at least. You use portals to your advantage, along with buttons that activate a part of the puzzle. Two buttons are in the game, one that you press and one that you need a cube to place on."
130,hybrid,none,none,polish_minor,game_review,"If you can overlook the minor bugs, which I personally only encountered two  one minor and the other quite annoying, the edit resolved both issues, resulting in a significant increase in my FPS from 60-90 to 80-120. If you're looking for a space exploration game, I can definitely recommend this. Since most of these reviews focus on specs, I'll include mine  i5-6600K, Radeon RX480 (~200€), Z170 Pro - Gaming (~150€), 16GB DDR4 RAM (~70€), and a total cost of ~650€, which is well within the medium price range. While this rig is relatively new, I can confidently say that I experienced almost constant 60+ FPS on high settings with vsync enabled, which is impressive, considering 90% of the comments claim to be rocking an overkill setup and only achieving 20 FPS."
