domain,model,polisher,polish_type,ai_rate,human_rate
email_content,gpt2-base,gpt,average,0.3156146179401993,0.6843853820598007
email_content,gpt2-large,gpt,average,0.4252491694352159,0.574750830564784
email_content,llmdet,gpt,average,0.8305647840531561,0.1694352159468438
email_content,radar,gpt,average,0.4252491694352159,0.574750830564784
email_content,zerogpt,gpt,average,0.0664451827242525,0.9335548172757474
game_review,binoculars,gpt,average,0.0944903675756016,0.9055096324243984
game_review,chatgpt-roberta,gpt,average,0.1463945578231292,0.8536054421768708
game_review,detectgpt,gpt,average,0.3286320242382667,0.6713679757617331
game_review,fastdetectgpt,gpt,average,0.1286731835591379,0.8713268164408621
game_review,gltr,gpt,average,0.423229863373921,0.576770136626079
game_review,gpt2-base,gpt,average,0.3223415080317841,0.6776584919682158
game_review,gpt2-large,gpt,average,0.3227965471903046,0.6772034528096953
game_review,llmdet,gpt,average,0.7084193677470988,0.2915806322529011
game_review,radar,gpt,average,0.1727994054764763,0.8272005945235238
game_review,zerogpt,gpt,average,0.0319533527696793,0.9680466472303204
news,binoculars,gpt,average,0.061416423712342,0.938583576287658
news,chatgpt-roberta,gpt,average,0.5378206997084548,0.4621793002915452
news,detectgpt,gpt,average,0.4138508260447036,0.5861491739552963
news,fastdetectgpt,gpt,average,0.1480636540330418,0.8519363459669582
news,gltr,gpt,average,0.504851797862002,0.4951482021379981
news,gpt2-base,gpt,average,0.1080126336248785,0.8919873663751214
news,gpt2-large,gpt,average,0.1809791059280855,0.8190208940719145
news,llmdet,gpt,average,0.7207021379980564,0.2792978620019436
news,radar,gpt,average,0.0380296404275996,0.9619703595724004
news,zerogpt,gpt,average,0.1609863945578231,0.8390136054421768
paper_abstract,binoculars,gpt,average,0.0672268907563025,0.9327731092436976
paper_abstract,chatgpt-roberta,gpt,average,0.0252100840336134,0.9747899159663866
paper_abstract,detectgpt,gpt,average,0.2549019607843137,0.7450980392156863
paper_abstract,fastdetectgpt,gpt,average,0.0812324929971988,0.9187675070028012
paper_abstract,gltr,gpt,average,0.0784313725490196,0.9215686274509804
paper_abstract,gpt2-base,gpt,average,0.165266106442577,0.8347338935574229
paper_abstract,gpt2-large,gpt,average,0.2913165266106443,0.7086834733893558
paper_abstract,llmdet,gpt,average,0.4089635854341736,0.5910364145658262
paper_abstract,radar,gpt,average,0.0,1.0
paper_abstract,zerogpt,gpt,average,0.0476190476190476,0.9523809523809524
speech,binoculars,gpt,average,0.0647619047619047,0.9352380952380952
speech,chatgpt-roberta,gpt,average,0.3719327731092437,0.6280672268907563
speech,detectgpt,gpt,average,0.3715406162464986,0.6284593837535014
speech,fastdetectgpt,gpt,average,0.0844257703081232,0.9155742296918769
speech,gltr,gpt,average,0.5630252100840336,0.4369747899159664
speech,gpt2-base,gpt,average,0.3350700280112044,0.6649299719887957
speech,gpt2-large,gpt,average,0.2561904761904762,0.7438095238095238
speech,llmdet,gpt,average,0.7938935574229691,0.2061064425770308
speech,radar,gpt,average,0.2256582633053221,0.774341736694678
speech,zerogpt,gpt,average,0.2370308123249299,0.76296918767507
blog,binoculars,llama2,1,0.131578947368421,0.868421052631579
blog,chatgpt-roberta,llama2,1,0.2631578947368421,0.7368421052631579
blog,detectgpt,llama2,1,0.2894736842105263,0.7105263157894737
blog,fastdetectgpt,llama2,1,0.1842105263157894,0.8157894736842105
blog,gltr,llama2,1,0.3421052631578947,0.6578947368421053
blog,gpt2-base,llama2,1,0.2368421052631578,0.7631578947368421
blog,gpt2-large,llama2,1,0.4210526315789473,0.5789473684210527
blog,llmdet,llama2,1,0.8157894736842105,0.1842105263157894
blog,radar,llama2,1,0.5263157894736842,0.4736842105263157
blog,zerogpt,llama2,1,0.1578947368421052,0.8421052631578947
email_content,binoculars,llama2,1,0.3333333333333333,0.6666666666666666
email_content,chatgpt-roberta,llama2,1,0.1428571428571428,0.8571428571428571
email_content,detectgpt,llama2,1,0.238095238095238,0.7619047619047619
email_content,fastdetectgpt,llama2,1,0.1428571428571428,0.8571428571428571
email_content,gltr,llama2,1,0.2857142857142857,0.7142857142857143
email_content,gpt2-base,llama2,1,0.4285714285714285,0.5714285714285714
email_content,gpt2-large,llama2,1,0.6190476190476191,0.3809523809523809
email_content,llmdet,llama2,1,0.8571428571428571,0.1428571428571428
email_content,radar,llama2,1,0.5238095238095238,0.4761904761904761
email_content,zerogpt,llama2,1,0.238095238095238,0.7619047619047619
game_review,binoculars,llama2,1,0.5294117647058824,0.4705882352941176
game_review,chatgpt-roberta,llama2,1,0.4705882352941176,0.5294117647058824
game_review,detectgpt,llama2,1,0.5588235294117647,0.4411764705882353
game_review,fastdetectgpt,llama2,1,0.6176470588235294,0.3823529411764705
game_review,gltr,llama2,1,0.5294117647058824,0.4705882352941176
game_review,gpt2-base,llama2,1,0.5882352941176471,0.4117647058823529
game_review,gpt2-large,llama2,1,0.5294117647058824,0.4705882352941176
game_review,llmdet,llama2,1,0.8823529411764706,0.1176470588235294
game_review,radar,llama2,1,0.6176470588235294,0.3823529411764705
game_review,zerogpt,llama2,1,0.4411764705882353,0.5588235294117647
news,binoculars,llama2,1,0.4411764705882353,0.5588235294117647
news,chatgpt-roberta,llama2,1,0.7352941176470589,0.2647058823529412
news,detectgpt,llama2,1,0.5,0.5
news,fastdetectgpt,llama2,1,0.5,0.5
news,gltr,llama2,1,0.7352941176470589,0.2647058823529412
news,gpt2-base,llama2,1,0.4411764705882353,0.5588235294117647
news,gpt2-large,llama2,1,0.5588235294117647,0.4411764705882353
news,llmdet,llama2,1,0.8235294117647058,0.1764705882352941
news,radar,llama2,1,0.2647058823529412,0.7352941176470589
news,zerogpt,llama2,1,0.4117647058823529,0.5882352941176471
paper_abstract,binoculars,llama2,1,0.2777777777777778,0.7222222222222222
paper_abstract,chatgpt-roberta,llama2,1,0.1666666666666666,0.8333333333333334
paper_abstract,detectgpt,llama2,1,0.3055555555555556,0.6944444444444444
paper_abstract,fastdetectgpt,llama2,1,0.3055555555555556,0.6944444444444444
paper_abstract,gltr,llama2,1,0.3611111111111111,0.6388888888888888
paper_abstract,gpt2-base,llama2,1,0.2777777777777778,0.7222222222222222
paper_abstract,gpt2-large,llama2,1,0.5,0.5
paper_abstract,llmdet,llama2,1,0.5833333333333334,0.4166666666666667
paper_abstract,radar,llama2,1,0.1111111111111111,0.8888888888888888
paper_abstract,zerogpt,llama2,1,0.1666666666666666,0.8333333333333334
speech,binoculars,llama2,1,0.3103448275862069,0.6896551724137931
speech,chatgpt-roberta,llama2,1,0.5172413793103449,0.4827586206896552
speech,detectgpt,llama2,1,0.5517241379310345,0.4482758620689655
speech,fastdetectgpt,llama2,1,0.2413793103448276,0.7586206896551724
speech,gltr,llama2,1,0.6551724137931034,0.3448275862068966
speech,gpt2-base,llama2,1,0.4482758620689655,0.5517241379310345
speech,gpt2-large,llama2,1,0.3448275862068966,0.6551724137931034
speech,llmdet,llama2,1,0.7931034482758621,0.2068965517241379
speech,radar,llama2,1,0.4827586206896552,0.5172413793103449
speech,zerogpt,llama2,1,0.3448275862068966,0.6551724137931034
blog,binoculars,llama2,10,0.2258064516129032,0.7741935483870968
blog,chatgpt-roberta,llama2,10,0.1935483870967742,0.8064516129032258
blog,detectgpt,llama2,10,0.2580645161290322,0.7419354838709677
blog,fastdetectgpt,llama2,10,0.2258064516129032,0.7741935483870968
blog,gltr,llama2,10,0.3870967741935484,0.6129032258064516
blog,gpt2-base,llama2,10,0.3225806451612903,0.6774193548387096
blog,gpt2-large,llama2,10,0.4516129032258064,0.5483870967741935
blog,llmdet,llama2,10,0.7096774193548387,0.2903225806451613
blog,radar,llama2,10,0.6129032258064516,0.3870967741935484
blog,zerogpt,llama2,10,0.0967741935483871,0.9032258064516128
email_content,binoculars,llama2,10,0.2631578947368421,0.7368421052631579
email_content,chatgpt-roberta,llama2,10,0.0526315789473684,0.9473684210526316
email_content,detectgpt,llama2,10,0.2631578947368421,0.7368421052631579
email_content,fastdetectgpt,llama2,10,0.2105263157894736,0.7894736842105263
email_content,gltr,llama2,10,0.2631578947368421,0.7368421052631579
email_content,gpt2-base,llama2,10,0.4736842105263157,0.5263157894736842
email_content,gpt2-large,llama2,10,0.631578947368421,0.3684210526315789
email_content,llmdet,llama2,10,0.9473684210526316,0.0526315789473684
email_content,radar,llama2,10,0.5263157894736842,0.4736842105263157
email_content,zerogpt,llama2,10,0.1578947368421052,0.8421052631578947
game_review,binoculars,llama2,10,0.4,0.6
game_review,chatgpt-roberta,llama2,10,0.4,0.6
game_review,detectgpt,llama2,10,0.5666666666666667,0.4333333333333333
game_review,fastdetectgpt,llama2,10,0.4666666666666667,0.5333333333333333
game_review,gltr,llama2,10,0.4,0.6
game_review,gpt2-base,llama2,10,0.6666666666666666,0.3333333333333333
game_review,gpt2-large,llama2,10,0.6,0.4
game_review,llmdet,llama2,10,0.7666666666666667,0.2333333333333333
game_review,radar,llama2,10,0.6333333333333333,0.3666666666666666
game_review,zerogpt,llama2,10,0.3,0.7
news,binoculars,llama2,10,0.3571428571428571,0.6428571428571429
news,chatgpt-roberta,llama2,10,0.6785714285714286,0.3214285714285714
news,detectgpt,llama2,10,0.4642857142857143,0.5357142857142857
news,fastdetectgpt,llama2,10,0.3214285714285714,0.6785714285714286
news,gltr,llama2,10,0.6785714285714286,0.3214285714285714
news,gpt2-base,llama2,10,0.5,0.5
news,gpt2-large,llama2,10,0.5714285714285714,0.4285714285714285
news,llmdet,llama2,10,0.7142857142857143,0.2857142857142857
news,radar,llama2,10,0.1428571428571428,0.8571428571428571
news,zerogpt,llama2,10,0.3214285714285714,0.6785714285714286
paper_abstract,binoculars,llama2,10,0.35,0.65
paper_abstract,chatgpt-roberta,llama2,10,0.175,0.825
paper_abstract,detectgpt,llama2,10,0.375,0.625
paper_abstract,fastdetectgpt,llama2,10,0.375,0.625
paper_abstract,gltr,llama2,10,0.3,0.7
paper_abstract,gpt2-base,llama2,10,0.25,0.75
paper_abstract,gpt2-large,llama2,10,0.45,0.55
paper_abstract,llmdet,llama2,10,0.35,0.65
paper_abstract,radar,llama2,10,0.1,0.9
paper_abstract,zerogpt,llama2,10,0.15,0.85
speech,binoculars,llama2,10,0.3703703703703703,0.6296296296296297
speech,chatgpt-roberta,llama2,10,0.4074074074074074,0.5925925925925926
speech,detectgpt,llama2,10,0.5925925925925926,0.4074074074074074
speech,fastdetectgpt,llama2,10,0.2962962962962963,0.7037037037037037
speech,gltr,llama2,10,0.5185185185185185,0.4814814814814814
speech,gpt2-base,llama2,10,0.4444444444444444,0.5555555555555556
speech,gpt2-large,llama2,10,0.4814814814814814,0.5185185185185185
speech,llmdet,llama2,10,0.8148148148148148,0.1851851851851851
speech,radar,llama2,10,0.5925925925925926,0.4074074074074074
speech,zerogpt,llama2,10,0.4444444444444444,0.5555555555555556
blog,binoculars,llama2,20,0.4444444444444444,0.5555555555555556
blog,chatgpt-roberta,llama2,20,0.3333333333333333,0.6666666666666666
blog,detectgpt,llama2,20,0.2592592592592592,0.7407407407407407
blog,fastdetectgpt,llama2,20,0.3703703703703703,0.6296296296296297
blog,gltr,llama2,20,0.4814814814814814,0.5185185185185185
blog,gpt2-base,llama2,20,0.2962962962962963,0.7037037037037037
blog,gpt2-large,llama2,20,0.4814814814814814,0.5185185185185185
blog,llmdet,llama2,20,0.7777777777777778,0.2222222222222222
blog,radar,llama2,20,0.925925925925926,0.074074074074074
blog,zerogpt,llama2,20,0.3703703703703703,0.6296296296296297
email_content,binoculars,llama2,20,0.3333333333333333,0.6666666666666666
email_content,chatgpt-roberta,llama2,20,0.0952380952380952,0.9047619047619048
email_content,detectgpt,llama2,20,0.1904761904761904,0.8095238095238095
email_content,fastdetectgpt,llama2,20,0.2857142857142857,0.7142857142857143
email_content,gltr,llama2,20,0.3333333333333333,0.6666666666666666
email_content,gpt2-base,llama2,20,0.4285714285714285,0.5714285714285714
email_content,gpt2-large,llama2,20,0.5714285714285714,0.4285714285714285
email_content,llmdet,llama2,20,0.8571428571428571,0.1428571428571428
email_content,radar,llama2,20,0.5714285714285714,0.4285714285714285
email_content,zerogpt,llama2,20,0.1428571428571428,0.8571428571428571
game_review,binoculars,llama2,20,0.6470588235294118,0.3529411764705882
game_review,chatgpt-roberta,llama2,20,0.3823529411764705,0.6176470588235294
game_review,detectgpt,llama2,20,0.5588235294117647,0.4411764705882353
game_review,fastdetectgpt,llama2,20,0.5882352941176471,0.4117647058823529
game_review,gltr,llama2,20,0.5,0.5
game_review,gpt2-base,llama2,20,0.7647058823529411,0.2352941176470588
game_review,gpt2-large,llama2,20,0.7352941176470589,0.2647058823529412
game_review,llmdet,llama2,20,0.7352941176470589,0.2647058823529412
game_review,radar,llama2,20,0.8235294117647058,0.1764705882352941
game_review,zerogpt,llama2,20,0.3235294117647059,0.6764705882352942
news,binoculars,llama2,20,0.3125,0.6875
news,chatgpt-roberta,llama2,20,0.75,0.25
news,detectgpt,llama2,20,0.625,0.375
news,fastdetectgpt,llama2,20,0.25,0.75
news,gltr,llama2,20,0.65625,0.34375
news,gpt2-base,llama2,20,0.34375,0.65625
news,gpt2-large,llama2,20,0.5,0.5
news,llmdet,llama2,20,0.65625,0.34375
news,radar,llama2,20,0.25,0.75
news,zerogpt,llama2,20,0.4375,0.5625
paper_abstract,binoculars,llama2,20,0.2894736842105263,0.7105263157894737
paper_abstract,chatgpt-roberta,llama2,20,0.2368421052631578,0.7631578947368421
paper_abstract,detectgpt,llama2,20,0.3157894736842105,0.6842105263157895
paper_abstract,fastdetectgpt,llama2,20,0.3421052631578947,0.6578947368421053
paper_abstract,gltr,llama2,20,0.2631578947368421,0.7368421052631579
paper_abstract,gpt2-base,llama2,20,0.2105263157894736,0.7894736842105263
paper_abstract,gpt2-large,llama2,20,0.3947368421052631,0.6052631578947368
paper_abstract,llmdet,llama2,20,0.2894736842105263,0.7105263157894737
paper_abstract,radar,llama2,20,0.131578947368421,0.868421052631579
paper_abstract,zerogpt,llama2,20,0.1578947368421052,0.8421052631578947
speech,binoculars,llama2,20,0.375,0.625
speech,chatgpt-roberta,llama2,20,0.4166666666666667,0.5833333333333334
speech,detectgpt,llama2,20,0.625,0.375
speech,fastdetectgpt,llama2,20,0.1666666666666666,0.8333333333333334
speech,gltr,llama2,20,0.5833333333333334,0.4166666666666667
speech,gpt2-base,llama2,20,0.2916666666666667,0.7083333333333334
speech,gpt2-large,llama2,20,0.4166666666666667,0.5833333333333334
speech,llmdet,llama2,20,0.7083333333333334,0.2916666666666667
speech,radar,llama2,20,0.6666666666666666,0.3333333333333333
speech,zerogpt,llama2,20,0.5416666666666666,0.4583333333333333
blog,binoculars,llama2,35,0.25,0.75
blog,chatgpt-roberta,llama2,35,0.1666666666666666,0.8333333333333334
blog,detectgpt,llama2,35,0.3055555555555556,0.6944444444444444
blog,fastdetectgpt,llama2,35,0.2222222222222222,0.7777777777777778
blog,gltr,llama2,35,0.5,0.5
blog,gpt2-base,llama2,35,0.2222222222222222,0.7777777777777778
blog,gpt2-large,llama2,35,0.3888888888888889,0.6111111111111112
blog,llmdet,llama2,35,0.5833333333333334,0.4166666666666667
blog,radar,llama2,35,0.6666666666666666,0.3333333333333333
blog,zerogpt,llama2,35,0.1666666666666666,0.8333333333333334
email_content,binoculars,llama2,35,0.2,0.8
email_content,chatgpt-roberta,llama2,35,0.1,0.9
email_content,detectgpt,llama2,35,0.2,0.8
email_content,fastdetectgpt,llama2,35,0.15,0.85
email_content,gltr,llama2,35,0.25,0.75
email_content,gpt2-base,llama2,35,0.5,0.5
email_content,gpt2-large,llama2,35,0.75,0.25
email_content,llmdet,llama2,35,0.9,0.1
email_content,radar,llama2,35,0.65,0.35
email_content,zerogpt,llama2,35,0.1,0.9
game_review,binoculars,llama2,35,0.5833333333333334,0.4166666666666667
game_review,chatgpt-roberta,llama2,35,0.5,0.5
game_review,detectgpt,llama2,35,0.5,0.5
game_review,fastdetectgpt,llama2,35,0.4166666666666667,0.5833333333333334
game_review,gltr,llama2,35,0.5277777777777778,0.4722222222222222
game_review,gpt2-base,llama2,35,0.6388888888888888,0.3611111111111111
game_review,gpt2-large,llama2,35,0.6666666666666666,0.3333333333333333
game_review,llmdet,llama2,35,0.7222222222222222,0.2777777777777778
game_review,radar,llama2,35,0.6944444444444444,0.3055555555555556
game_review,zerogpt,llama2,35,0.3333333333333333,0.6666666666666666
news,binoculars,llama2,35,0.4848484848484848,0.5151515151515151
news,chatgpt-roberta,llama2,35,0.7272727272727273,0.2727272727272727
news,detectgpt,llama2,35,0.5757575757575758,0.4242424242424242
news,fastdetectgpt,llama2,35,0.4848484848484848,0.5151515151515151
news,gltr,llama2,35,0.696969696969697,0.303030303030303
news,gpt2-base,llama2,35,0.4848484848484848,0.5151515151515151
news,gpt2-large,llama2,35,0.4545454545454545,0.5454545454545454
news,llmdet,llama2,35,0.7878787878787878,0.2121212121212121
news,radar,llama2,35,0.2424242424242424,0.7575757575757576
news,zerogpt,llama2,35,0.4545454545454545,0.5454545454545454
paper_abstract,binoculars,llama2,35,0.4666666666666667,0.5333333333333333
paper_abstract,chatgpt-roberta,llama2,35,0.2666666666666666,0.7333333333333333
paper_abstract,detectgpt,llama2,35,0.3777777777777777,0.6222222222222222
paper_abstract,fastdetectgpt,llama2,35,0.5111111111111111,0.4888888888888889
paper_abstract,gltr,llama2,35,0.4444444444444444,0.5555555555555556
paper_abstract,gpt2-base,llama2,35,0.3333333333333333,0.6666666666666666
paper_abstract,gpt2-large,llama2,35,0.4444444444444444,0.5555555555555556
paper_abstract,llmdet,llama2,35,0.5111111111111111,0.4888888888888889
paper_abstract,radar,llama2,35,0.1111111111111111,0.8888888888888888
paper_abstract,zerogpt,llama2,35,0.2888888888888888,0.7111111111111111
speech,binoculars,llama2,35,0.4285714285714285,0.5714285714285714
speech,chatgpt-roberta,llama2,35,0.5357142857142857,0.4642857142857143
speech,detectgpt,llama2,35,0.5,0.5
speech,fastdetectgpt,llama2,35,0.3928571428571428,0.6071428571428571
speech,gltr,llama2,35,0.5714285714285714,0.4285714285714285
speech,gpt2-base,llama2,35,0.5,0.5
speech,gpt2-large,llama2,35,0.3928571428571428,0.6071428571428571
speech,llmdet,llama2,35,0.5714285714285714,0.4285714285714285
speech,radar,llama2,35,0.5714285714285714,0.4285714285714285
speech,zerogpt,llama2,35,0.5,0.5
blog,binoculars,llama2,5,0.2424242424242424,0.7575757575757576
blog,chatgpt-roberta,llama2,5,0.2424242424242424,0.7575757575757576
blog,detectgpt,llama2,5,0.303030303030303,0.696969696969697
blog,fastdetectgpt,llama2,5,0.2424242424242424,0.7575757575757576
blog,gltr,llama2,5,0.5454545454545454,0.4545454545454545
blog,gpt2-base,llama2,5,0.3333333333333333,0.6666666666666666
blog,gpt2-large,llama2,5,0.4848484848484848,0.5151515151515151
blog,llmdet,llama2,5,0.696969696969697,0.303030303030303
blog,radar,llama2,5,0.6666666666666666,0.3333333333333333
blog,zerogpt,llama2,5,0.1818181818181818,0.8181818181818182
email_content,binoculars,llama2,5,0.15,0.85
email_content,chatgpt-roberta,llama2,5,0.1,0.9
email_content,detectgpt,llama2,5,0.25,0.75
email_content,fastdetectgpt,llama2,5,0.1,0.9
email_content,gltr,llama2,5,0.15,0.85
email_content,gpt2-base,llama2,5,0.35,0.65
email_content,gpt2-large,llama2,5,0.6,0.4
email_content,llmdet,llama2,5,0.8,0.2
email_content,radar,llama2,5,0.6,0.4
email_content,zerogpt,llama2,5,0.1,0.9
game_review,binoculars,llama2,5,0.4838709677419355,0.5161290322580645
game_review,chatgpt-roberta,llama2,5,0.4193548387096774,0.5806451612903226
game_review,detectgpt,llama2,5,0.6451612903225806,0.3548387096774194
game_review,fastdetectgpt,llama2,5,0.4193548387096774,0.5806451612903226
game_review,gltr,llama2,5,0.4516129032258064,0.5483870967741935
game_review,gpt2-base,llama2,5,0.5806451612903226,0.4193548387096774
game_review,gpt2-large,llama2,5,0.6451612903225806,0.3548387096774194
game_review,llmdet,llama2,5,0.7741935483870968,0.2258064516129032
game_review,radar,llama2,5,0.5806451612903226,0.4193548387096774
game_review,zerogpt,llama2,5,0.3870967741935484,0.6129032258064516
news,binoculars,llama2,5,0.5714285714285714,0.4285714285714285
news,chatgpt-roberta,llama2,5,0.8571428571428571,0.1428571428571428
news,detectgpt,llama2,5,0.5714285714285714,0.4285714285714285
news,fastdetectgpt,llama2,5,0.5,0.5
news,gltr,llama2,5,0.75,0.25
news,gpt2-base,llama2,5,0.5357142857142857,0.4642857142857143
news,gpt2-large,llama2,5,0.7142857142857143,0.2857142857142857
news,llmdet,llama2,5,0.8571428571428571,0.1428571428571428
news,radar,llama2,5,0.3928571428571428,0.6071428571428571
news,zerogpt,llama2,5,0.6071428571428571,0.3928571428571428
paper_abstract,binoculars,llama2,5,0.28125,0.71875
paper_abstract,chatgpt-roberta,llama2,5,0.125,0.875
paper_abstract,detectgpt,llama2,5,0.21875,0.78125
paper_abstract,fastdetectgpt,llama2,5,0.375,0.625
paper_abstract,gltr,llama2,5,0.21875,0.78125
paper_abstract,gpt2-base,llama2,5,0.21875,0.78125
paper_abstract,gpt2-large,llama2,5,0.5,0.5
paper_abstract,llmdet,llama2,5,0.28125,0.71875
paper_abstract,radar,llama2,5,0.0625,0.9375
paper_abstract,zerogpt,llama2,5,0.15625,0.84375
speech,binoculars,llama2,5,0.3571428571428571,0.6428571428571429
speech,chatgpt-roberta,llama2,5,0.4642857142857143,0.5357142857142857
speech,detectgpt,llama2,5,0.5,0.5
speech,fastdetectgpt,llama2,5,0.3571428571428571,0.6428571428571429
speech,gltr,llama2,5,0.6428571428571429,0.3571428571428571
speech,gpt2-base,llama2,5,0.4642857142857143,0.5357142857142857
speech,gpt2-large,llama2,5,0.3214285714285714,0.6785714285714286
speech,llmdet,llama2,5,0.8571428571428571,0.1428571428571428
speech,radar,llama2,5,0.5357142857142857,0.4642857142857143
speech,zerogpt,llama2,5,0.3928571428571428,0.6071428571428571
blog,binoculars,llama2,50,0.25,0.75
blog,chatgpt-roberta,llama2,50,0.1388888888888889,0.8611111111111112
blog,detectgpt,llama2,50,0.3333333333333333,0.6666666666666666
blog,fastdetectgpt,llama2,50,0.1388888888888889,0.8611111111111112
blog,gltr,llama2,50,0.3888888888888889,0.6111111111111112
blog,gpt2-base,llama2,50,0.1388888888888889,0.8611111111111112
blog,gpt2-large,llama2,50,0.3333333333333333,0.6666666666666666
blog,llmdet,llama2,50,0.5,0.5
blog,radar,llama2,50,0.7222222222222222,0.2777777777777778
blog,zerogpt,llama2,50,0.1666666666666666,0.8333333333333334
email_content,binoculars,llama2,50,0.2777777777777778,0.7222222222222222
email_content,chatgpt-roberta,llama2,50,0.1666666666666666,0.8333333333333334
email_content,detectgpt,llama2,50,0.2222222222222222,0.7777777777777778
email_content,fastdetectgpt,llama2,50,0.1666666666666666,0.8333333333333334
email_content,gltr,llama2,50,0.3333333333333333,0.6666666666666666
email_content,gpt2-base,llama2,50,0.2222222222222222,0.7777777777777778
email_content,gpt2-large,llama2,50,0.5555555555555556,0.4444444444444444
email_content,llmdet,llama2,50,0.8888888888888888,0.1111111111111111
email_content,radar,llama2,50,0.7777777777777778,0.2222222222222222
email_content,zerogpt,llama2,50,0.1666666666666666,0.8333333333333334
game_review,binoculars,llama2,50,0.5,0.5
game_review,chatgpt-roberta,llama2,50,0.3333333333333333,0.6666666666666666
game_review,detectgpt,llama2,50,0.5333333333333333,0.4666666666666667
game_review,fastdetectgpt,llama2,50,0.5333333333333333,0.4666666666666667
game_review,gltr,llama2,50,0.5,0.5
game_review,gpt2-base,llama2,50,0.6333333333333333,0.3666666666666666
game_review,gpt2-large,llama2,50,0.6333333333333333,0.3666666666666666
game_review,llmdet,llama2,50,0.7333333333333333,0.2666666666666666
game_review,radar,llama2,50,0.6,0.4
game_review,zerogpt,llama2,50,0.2666666666666666,0.7333333333333333
news,binoculars,llama2,50,0.3939393939393939,0.6060606060606061
news,chatgpt-roberta,llama2,50,0.7272727272727273,0.2727272727272727
news,detectgpt,llama2,50,0.5151515151515151,0.4848484848484848
news,fastdetectgpt,llama2,50,0.3939393939393939,0.6060606060606061
news,gltr,llama2,50,0.696969696969697,0.303030303030303
news,gpt2-base,llama2,50,0.3636363636363636,0.6363636363636364
news,gpt2-large,llama2,50,0.5454545454545454,0.4545454545454545
news,llmdet,llama2,50,0.7272727272727273,0.2727272727272727
news,radar,llama2,50,0.2424242424242424,0.7575757575757576
news,zerogpt,llama2,50,0.3636363636363636,0.6363636363636364
paper_abstract,binoculars,llama2,50,0.1764705882352941,0.8235294117647058
paper_abstract,chatgpt-roberta,llama2,50,0.1470588235294117,0.8529411764705882
paper_abstract,detectgpt,llama2,50,0.1764705882352941,0.8235294117647058
paper_abstract,fastdetectgpt,llama2,50,0.3235294117647059,0.6764705882352942
paper_abstract,gltr,llama2,50,0.2058823529411764,0.7941176470588235
paper_abstract,gpt2-base,llama2,50,0.2058823529411764,0.7941176470588235
paper_abstract,gpt2-large,llama2,50,0.3529411764705882,0.6470588235294118
paper_abstract,llmdet,llama2,50,0.3823529411764705,0.6176470588235294
paper_abstract,radar,llama2,50,0.088235294117647,0.9117647058823528
paper_abstract,zerogpt,llama2,50,0.1470588235294117,0.8529411764705882
speech,binoculars,llama2,50,0.2916666666666667,0.7083333333333334
speech,chatgpt-roberta,llama2,50,0.25,0.75
speech,detectgpt,llama2,50,0.4166666666666667,0.5833333333333334
speech,fastdetectgpt,llama2,50,0.25,0.75
speech,gltr,llama2,50,0.5416666666666666,0.4583333333333333
speech,gpt2-base,llama2,50,0.4166666666666667,0.5833333333333334
speech,gpt2-large,llama2,50,0.25,0.75
speech,llmdet,llama2,50,0.7083333333333334,0.2916666666666667
speech,radar,llama2,50,0.4166666666666667,0.5833333333333334
speech,zerogpt,llama2,50,0.375,0.625
blog,binoculars,llama2,75,0.2647058823529412,0.7352941176470589
blog,chatgpt-roberta,llama2,75,0.2058823529411764,0.7941176470588235
blog,detectgpt,llama2,75,0.4411764705882353,0.5588235294117647
blog,fastdetectgpt,llama2,75,0.2352941176470588,0.7647058823529411
blog,gltr,llama2,75,0.5294117647058824,0.4705882352941176
blog,gpt2-base,llama2,75,0.2941176470588235,0.7058823529411765
blog,gpt2-large,llama2,75,0.3823529411764705,0.6176470588235294
blog,llmdet,llama2,75,0.6470588235294118,0.3529411764705882
blog,radar,llama2,75,0.6764705882352942,0.3235294117647059
blog,zerogpt,llama2,75,0.1764705882352941,0.8235294117647058
email_content,binoculars,llama2,75,0.2,0.8
email_content,chatgpt-roberta,llama2,75,0.15,0.85
email_content,detectgpt,llama2,75,0.35,0.65
email_content,fastdetectgpt,llama2,75,0.15,0.85
email_content,gltr,llama2,75,0.3,0.7
email_content,gpt2-base,llama2,75,0.5,0.5
email_content,gpt2-large,llama2,75,0.7,0.3
email_content,llmdet,llama2,75,0.8,0.2
email_content,radar,llama2,75,0.7,0.3
email_content,zerogpt,llama2,75,0.1,0.9
game_review,binoculars,llama2,75,0.5454545454545454,0.4545454545454545
game_review,chatgpt-roberta,llama2,75,0.4242424242424242,0.5757575757575758
game_review,detectgpt,llama2,75,0.696969696969697,0.303030303030303
game_review,fastdetectgpt,llama2,75,0.6060606060606061,0.3939393939393939
game_review,gltr,llama2,75,0.6060606060606061,0.3939393939393939
game_review,gpt2-base,llama2,75,0.696969696969697,0.303030303030303
game_review,gpt2-large,llama2,75,0.6666666666666666,0.3333333333333333
game_review,llmdet,llama2,75,0.8484848484848485,0.1515151515151515
game_review,radar,llama2,75,0.7878787878787878,0.2121212121212121
game_review,zerogpt,llama2,75,0.4545454545454545,0.5454545454545454
news,binoculars,llama2,75,0.4193548387096774,0.5806451612903226
news,chatgpt-roberta,llama2,75,0.8064516129032258,0.1935483870967742
news,detectgpt,llama2,75,0.4838709677419355,0.5161290322580645
