domain,model,polisher,polish_type,ai_rate,human_rate
blog,binoculars,llama70b,extreme_minor,0.0196078431372549,0.9803921568627452
blog,chatgpt-roberta,llama70b,extreme_minor,0.0980392156862745,0.9019607843137256
blog,detectgpt,llama70b,extreme_minor,0.196078431372549,0.803921568627451
blog,fastdetectgpt,llama70b,extreme_minor,0.0392156862745098,0.9607843137254902
blog,gltr,llama70b,extreme_minor,0.2941176470588235,0.7058823529411765
blog,gpt2-base,llama70b,extreme_minor,0.0784313725490196,0.9215686274509804
blog,gpt2-large,llama70b,extreme_minor,0.1372549019607843,0.8627450980392157
blog,llmdet,llama70b,extreme_minor,0.7450980392156863,0.2549019607843137
blog,radar,llama70b,extreme_minor,0.2745098039215686,0.7254901960784313
blog,zerogpt,llama70b,extreme_minor,0.0,1.0
email_content,binoculars,llama70b,extreme_minor,0.0697674418604651,0.9302325581395348
email_content,chatgpt-roberta,llama70b,extreme_minor,0.1162790697674418,0.8837209302325582
email_content,detectgpt,llama70b,extreme_minor,0.2093023255813953,0.7906976744186046
email_content,fastdetectgpt,llama70b,extreme_minor,0.2093023255813953,0.7906976744186046
email_content,gltr,llama70b,extreme_minor,0.2093023255813953,0.7906976744186046
email_content,gpt2-base,llama70b,extreme_minor,0.3023255813953488,0.6976744186046512
email_content,gpt2-large,llama70b,extreme_minor,0.4883720930232558,0.5116279069767442
email_content,llmdet,llama70b,extreme_minor,0.8604651162790697,0.1395348837209302
email_content,radar,llama70b,extreme_minor,0.3953488372093023,0.6046511627906976
email_content,zerogpt,llama70b,extreme_minor,0.0465116279069767,0.9534883720930232
game_review,binoculars,llama70b,extreme_minor,0.0980392156862745,0.9019607843137256
game_review,chatgpt-roberta,llama70b,extreme_minor,0.1176470588235294,0.8823529411764706
game_review,detectgpt,llama70b,extreme_minor,0.4117647058823529,0.5882352941176471
game_review,fastdetectgpt,llama70b,extreme_minor,0.1568627450980392,0.8431372549019608
game_review,gltr,llama70b,extreme_minor,0.5098039215686274,0.4901960784313725
game_review,gpt2-base,llama70b,extreme_minor,0.4901960784313725,0.5098039215686274
game_review,gpt2-large,llama70b,extreme_minor,0.3333333333333333,0.6666666666666666
game_review,llmdet,llama70b,extreme_minor,0.7843137254901961,0.2156862745098039
game_review,radar,llama70b,extreme_minor,0.0784313725490196,0.9215686274509804
game_review,zerogpt,llama70b,extreme_minor,0.0,1.0
news,binoculars,llama70b,extreme_minor,0.0816326530612244,0.9183673469387756
news,chatgpt-roberta,llama70b,extreme_minor,0.5714285714285714,0.4285714285714285
news,detectgpt,llama70b,extreme_minor,0.3673469387755102,0.6326530612244898
news,fastdetectgpt,llama70b,extreme_minor,0.2040816326530612,0.7959183673469388
news,gltr,llama70b,extreme_minor,0.5102040816326531,0.4897959183673469
news,gpt2-base,llama70b,extreme_minor,0.1632653061224489,0.8367346938775511
news,gpt2-large,llama70b,extreme_minor,0.1632653061224489,0.8367346938775511
news,llmdet,llama70b,extreme_minor,0.7551020408163265,0.2448979591836734
news,radar,llama70b,extreme_minor,0.0204081632653061,0.979591836734694
news,zerogpt,llama70b,extreme_minor,0.1224489795918367,0.8775510204081632
paper_abstract,binoculars,llama70b,extreme_minor,0.1176470588235294,0.8823529411764706
paper_abstract,chatgpt-roberta,llama70b,extreme_minor,0.0196078431372549,0.9803921568627452
paper_abstract,detectgpt,llama70b,extreme_minor,0.2745098039215686,0.7254901960784313
paper_abstract,fastdetectgpt,llama70b,extreme_minor,0.1372549019607843,0.8627450980392157
paper_abstract,gltr,llama70b,extreme_minor,0.1372549019607843,0.8627450980392157
paper_abstract,gpt2-base,llama70b,extreme_minor,0.196078431372549,0.803921568627451
paper_abstract,gpt2-large,llama70b,extreme_minor,0.3529411764705882,0.6470588235294118
paper_abstract,llmdet,llama70b,extreme_minor,0.4705882352941176,0.5294117647058824
paper_abstract,radar,llama70b,extreme_minor,0.0,1.0
paper_abstract,zerogpt,llama70b,extreme_minor,0.0392156862745098,0.9607843137254902
speech,binoculars,llama70b,extreme_minor,0.0588235294117647,0.9411764705882352
speech,chatgpt-roberta,llama70b,extreme_minor,0.4117647058823529,0.5882352941176471
speech,detectgpt,llama70b,extreme_minor,0.3725490196078431,0.6274509803921569
speech,fastdetectgpt,llama70b,extreme_minor,0.1568627450980392,0.8431372549019608
speech,gltr,llama70b,extreme_minor,0.6666666666666666,0.3333333333333333
speech,gpt2-base,llama70b,extreme_minor,0.4117647058823529,0.5882352941176471
speech,gpt2-large,llama70b,extreme_minor,0.2745098039215686,0.7254901960784313
speech,llmdet,llama70b,extreme_minor,0.9019607843137256,0.0980392156862745
speech,radar,llama70b,extreme_minor,0.1176470588235294,0.8823529411764706
speech,zerogpt,llama70b,extreme_minor,0.196078431372549,0.803921568627451
blog,binoculars,llama70b,minor,0.0196078431372549,0.9803921568627452
blog,chatgpt-roberta,llama70b,minor,0.1372549019607843,0.8627450980392157
blog,detectgpt,llama70b,minor,0.3137254901960784,0.6862745098039216
blog,fastdetectgpt,llama70b,minor,0.0980392156862745,0.9019607843137256
blog,gltr,llama70b,minor,0.4509803921568627,0.5490196078431373
blog,gpt2-base,llama70b,minor,0.1176470588235294,0.8823529411764706
blog,gpt2-large,llama70b,minor,0.2156862745098039,0.7843137254901961
blog,llmdet,llama70b,minor,0.8431372549019608,0.1568627450980392
blog,radar,llama70b,minor,0.4117647058823529,0.5882352941176471
blog,zerogpt,llama70b,minor,0.0392156862745098,0.9607843137254902
email_content,binoculars,llama70b,minor,0.1162790697674418,0.8837209302325582
email_content,chatgpt-roberta,llama70b,minor,0.1162790697674418,0.8837209302325582
email_content,detectgpt,llama70b,minor,0.2093023255813953,0.7906976744186046
email_content,fastdetectgpt,llama70b,minor,0.1860465116279069,0.813953488372093
email_content,gltr,llama70b,minor,0.2325581395348837,0.7674418604651163
email_content,gpt2-base,llama70b,minor,0.3255813953488372,0.6744186046511628
email_content,gpt2-large,llama70b,minor,0.5581395348837209,0.4418604651162791
email_content,llmdet,llama70b,minor,0.8372093023255814,0.1627906976744186
email_content,radar,llama70b,minor,0.4186046511627907,0.5813953488372093
email_content,zerogpt,llama70b,minor,0.0697674418604651,0.9302325581395348
game_review,binoculars,llama70b,minor,0.18,0.82
game_review,chatgpt-roberta,llama70b,minor,0.2,0.8
game_review,detectgpt,llama70b,minor,0.52,0.48
game_review,fastdetectgpt,llama70b,minor,0.2,0.8
game_review,gltr,llama70b,minor,0.56,0.44
game_review,gpt2-base,llama70b,minor,0.42,0.58
game_review,gpt2-large,llama70b,minor,0.38,0.62
game_review,llmdet,llama70b,minor,0.8,0.2
game_review,radar,llama70b,minor,0.26,0.74
game_review,zerogpt,llama70b,minor,0.04,0.96
news,binoculars,llama70b,minor,0.1458333333333333,0.8541666666666666
news,chatgpt-roberta,llama70b,minor,0.6041666666666666,0.3958333333333333
news,detectgpt,llama70b,minor,0.4583333333333333,0.5416666666666666
news,fastdetectgpt,llama70b,minor,0.2083333333333333,0.7916666666666666
news,gltr,llama70b,minor,0.5416666666666666,0.4583333333333333
news,gpt2-base,llama70b,minor,0.1666666666666666,0.8333333333333334
news,gpt2-large,llama70b,minor,0.2083333333333333,0.7916666666666666
news,llmdet,llama70b,minor,0.7708333333333334,0.2291666666666666
news,radar,llama70b,minor,0.0208333333333333,0.9791666666666666
news,zerogpt,llama70b,minor,0.1666666666666666,0.8333333333333334
paper_abstract,binoculars,llama70b,minor,0.0980392156862745,0.9019607843137256
paper_abstract,chatgpt-roberta,llama70b,minor,0.0392156862745098,0.9607843137254902
paper_abstract,detectgpt,llama70b,minor,0.3529411764705882,0.6470588235294118
paper_abstract,fastdetectgpt,llama70b,minor,0.1372549019607843,0.8627450980392157
paper_abstract,gltr,llama70b,minor,0.1176470588235294,0.8823529411764706
paper_abstract,gpt2-base,llama70b,minor,0.1372549019607843,0.8627450980392157
paper_abstract,gpt2-large,llama70b,minor,0.3725490196078431,0.6274509803921569
paper_abstract,llmdet,llama70b,minor,0.3725490196078431,0.6274509803921569
paper_abstract,radar,llama70b,minor,0.0,1.0
paper_abstract,zerogpt,llama70b,minor,0.0392156862745098,0.9607843137254902
speech,binoculars,llama70b,minor,0.22,0.78
speech,chatgpt-roberta,llama70b,minor,0.46,0.54
speech,detectgpt,llama70b,minor,0.5,0.5
speech,fastdetectgpt,llama70b,minor,0.26,0.74
speech,gltr,llama70b,minor,0.62,0.38
speech,gpt2-base,llama70b,minor,0.44,0.56
speech,gpt2-large,llama70b,minor,0.22,0.78
speech,llmdet,llama70b,minor,0.88,0.12
speech,radar,llama70b,minor,0.22,0.78
speech,zerogpt,llama70b,minor,0.32,0.68
blog,binoculars,llama,average,0.3422899857617465,0.6577100142382534
blog,chatgpt-roberta,llama,average,0.1674299952539155,0.8325700047460846
blog,detectgpt,llama,average,0.3057759848125296,0.6942240151874703
blog,fastdetectgpt,llama,average,0.3570859041290934,0.6429140958709065
blog,gltr,llama,average,0.5914499288087328,0.4085500711912672
blog,gpt2-base,llama,average,0.4004579971523493,0.5995420028476507
blog,gpt2-large,llama,average,0.5252396772662553,0.4747603227337446
blog,llmdet,llama,average,0.8603179876601803,0.1396820123398196
blog,radar,llama,average,0.65390602752729,0.34609397247271
blog,zerogpt,llama,average,0.356578073089701,0.643421926910299
email_content,binoculars,llama,average,0.1977798624140087,0.8022201375859912
email_content,chatgpt-roberta,llama,average,0.0891181988742964,0.9108818011257036
email_content,detectgpt,llama,average,0.2212320200125078,0.7787679799874923
email_content,fastdetectgpt,llama,average,0.2288930581613508,0.7711069418386491
email_content,gltr,llama,average,0.457473420888055,0.542526579111945
email_content,gpt2-base,llama,average,0.4751407129455909,0.5248592870544091
email_content,gpt2-large,llama,average,0.6597873671044403,0.3402126328955597
email_content,llmdet,llama,average,0.8044090056285178,0.1955909943714822
email_content,radar,llama,average,0.5376797998749219,0.4623202001250782
email_content,zerogpt,llama,average,0.2038774233896185,0.7961225766103814
game_review,binoculars,llama,average,0.4001701131141746,0.5998298868858253
game_review,chatgpt-roberta,llama,average,0.3251741634264168,0.6748258365735832
game_review,detectgpt,llama,average,0.465726994226464,0.534273005773536
game_review,fastdetectgpt,llama,average,0.4937209113938965,0.5062790886061035
game_review,gltr,llama,average,0.688884102156239,0.311115897843761
game_review,gpt2-base,llama,average,0.5048695799457995,0.4951304200542006
game_review,gpt2-large,llama,average,0.5825221662542712,0.4174778337457288
game_review,llmdet,llama,average,0.8947220749381407,0.1052779250618593
game_review,radar,llama,average,0.4459611022740662,0.5540388977259337
game_review,zerogpt,llama,average,0.3275145074820313,0.6724854925179686
news,binoculars,llama,average,0.292750850340136,0.707249149659864
news,chatgpt-roberta,llama,average,0.7152593537414966,0.2847406462585034
news,detectgpt,llama,average,0.4804166666666666,0.5195833333333334
news,fastdetectgpt,llama,average,0.4001232993197279,0.5998767006802721
news,gltr,llama,average,0.7003741496598639,0.299625850340136
news,gpt2-base,llama,average,0.3792942176870748,0.6207057823129253
news,gpt2-large,llama,average,0.47625,0.5237499999999999
news,llmdet,llama,average,0.8273214285714285,0.1726785714285714
news,radar,llama,average,0.138095238095238,0.861904761904762
news,zerogpt,llama,average,0.3795068027210885,0.6204931972789116
paper_abstract,binoculars,llama,average,0.1873529411764705,0.8126470588235295
paper_abstract,chatgpt-roberta,llama,average,0.0791176470588235,0.9208823529411764
paper_abstract,detectgpt,llama,average,0.1922549019607843,0.8077450980392158
paper_abstract,fastdetectgpt,llama,average,0.2122549019607842,0.7877450980392158
paper_abstract,gltr,llama,average,0.138235294117647,0.861764705882353
paper_abstract,gpt2-base,llama,average,0.2016666666666667,0.7983333333333332
paper_abstract,gpt2-large,llama,average,0.4040196078431372,0.5959803921568627
paper_abstract,llmdet,llama,average,0.4631372549019608,0.5368627450980392
paper_abstract,radar,llama,average,0.0,1.0
paper_abstract,zerogpt,llama,average,0.0840196078431372,0.9159803921568628
speech,binoculars,llama,average,0.4869314381270903,0.5130685618729097
speech,chatgpt-roberta,llama,average,0.40522955305564,0.59477044694436
speech,detectgpt,llama,average,0.529722560048647,0.4702774399513529
speech,fastdetectgpt,llama,average,0.4553253268470659,0.544674673152934
speech,gltr,llama,average,0.7755145941015507,0.2244854058984494
speech,gpt2-base,llama,average,0.4487762237762238,0.5512237762237762
speech,gpt2-large,llama,average,0.4875083612040134,0.5124916387959866
speech,llmdet,llama,average,0.829161599270295,0.170838400729705
speech,radar,llama,average,0.4405792034052903,0.5594207965947097
speech,zerogpt,llama,average,0.5412123745819398,0.4587876254180602
blog,binoculars,llama,extreme_minor,0.08,0.92
blog,chatgpt-roberta,llama,extreme_minor,0.12,0.88
blog,detectgpt,llama,extreme_minor,0.18,0.82
blog,fastdetectgpt,llama,extreme_minor,0.14,0.86
blog,gltr,llama,extreme_minor,0.32,0.68
blog,gpt2-base,llama,extreme_minor,0.32,0.68
blog,gpt2-large,llama,extreme_minor,0.54,0.46
blog,llmdet,llama,extreme_minor,0.86,0.14
blog,radar,llama,extreme_minor,0.52,0.48
blog,zerogpt,llama,extreme_minor,0.1,0.9
email_content,binoculars,llama,extreme_minor,0.073170731707317,0.926829268292683
email_content,chatgpt-roberta,llama,extreme_minor,0.048780487804878,0.951219512195122
email_content,detectgpt,llama,extreme_minor,0.2439024390243902,0.7560975609756098
email_content,fastdetectgpt,llama,extreme_minor,0.1463414634146341,0.8536585365853658
email_content,gltr,llama,extreme_minor,0.3170731707317073,0.6829268292682927
email_content,gpt2-base,llama,extreme_minor,0.4390243902439024,0.5609756097560976
email_content,gpt2-large,llama,extreme_minor,0.5365853658536586,0.4634146341463415
email_content,llmdet,llama,extreme_minor,0.7560975609756098,0.2439024390243902
email_content,radar,llama,extreme_minor,0.5609756097560976,0.4390243902439024
email_content,zerogpt,llama,extreme_minor,0.0975609756097561,0.902439024390244
game_review,binoculars,llama,extreme_minor,0.125,0.875
game_review,chatgpt-roberta,llama,extreme_minor,0.1875,0.8125
game_review,detectgpt,llama,extreme_minor,0.3333333333333333,0.6666666666666666
game_review,fastdetectgpt,llama,extreme_minor,0.2291666666666666,0.7708333333333334
game_review,gltr,llama,extreme_minor,0.5625,0.4375
game_review,gpt2-base,llama,extreme_minor,0.3541666666666667,0.6458333333333334
game_review,gpt2-large,llama,extreme_minor,0.4375,0.5625
game_review,llmdet,llama,extreme_minor,0.875,0.125
game_review,radar,llama,extreme_minor,0.3125,0.6875
game_review,zerogpt,llama,extreme_minor,0.1041666666666666,0.8958333333333334
news,binoculars,llama,extreme_minor,0.1,0.9
news,chatgpt-roberta,llama,extreme_minor,0.58,0.42
news,detectgpt,llama,extreme_minor,0.38,0.62
news,fastdetectgpt,llama,extreme_minor,0.18,0.82
news,gltr,llama,extreme_minor,0.56,0.44
news,gpt2-base,llama,extreme_minor,0.2,0.8
news,gpt2-large,llama,extreme_minor,0.28,0.72
news,llmdet,llama,extreme_minor,0.72,0.28
news,radar,llama,extreme_minor,0.1,0.9
news,zerogpt,llama,extreme_minor,0.2,0.8
paper_abstract,binoculars,llama,extreme_minor,0.1176470588235294,0.8823529411764706
paper_abstract,chatgpt-roberta,llama,extreme_minor,0.0588235294117647,0.9411764705882352
paper_abstract,detectgpt,llama,extreme_minor,0.2156862745098039,0.7843137254901961
paper_abstract,fastdetectgpt,llama,extreme_minor,0.1568627450980392,0.8431372549019608
paper_abstract,gltr,llama,extreme_minor,0.1176470588235294,0.8823529411764706
paper_abstract,gpt2-base,llama,extreme_minor,0.2352941176470588,0.7647058823529411
paper_abstract,gpt2-large,llama,extreme_minor,0.392156862745098,0.6078431372549019
paper_abstract,llmdet,llama,extreme_minor,0.4313725490196078,0.5686274509803921
paper_abstract,radar,llama,extreme_minor,0.0,1.0
paper_abstract,zerogpt,llama,extreme_minor,0.0196078431372549,0.9803921568627452
speech,binoculars,llama,extreme_minor,0.2307692307692307,0.7692307692307693
speech,chatgpt-roberta,llama,extreme_minor,0.3653846153846153,0.6346153846153846
speech,detectgpt,llama,extreme_minor,0.4615384615384615,0.5384615384615384
speech,fastdetectgpt,llama,extreme_minor,0.2115384615384615,0.7884615384615384
speech,gltr,llama,extreme_minor,0.7884615384615384,0.2115384615384615
speech,gpt2-base,llama,extreme_minor,0.3269230769230769,0.6730769230769231
speech,gpt2-large,llama,extreme_minor,0.4230769230769231,0.5769230769230769
speech,llmdet,llama,extreme_minor,0.8269230769230769,0.173076923076923
speech,radar,llama,extreme_minor,0.3076923076923077,0.6923076923076923
speech,zerogpt,llama,extreme_minor,0.3461538461538461,0.6538461538461539
blog,binoculars,llama,minor,0.18,0.82
blog,chatgpt-roberta,llama,minor,0.18,0.82
blog,detectgpt,llama,minor,0.26,0.74
blog,fastdetectgpt,llama,minor,0.22,0.78
blog,gltr,llama,minor,0.5,0.5
blog,gpt2-base,llama,minor,0.26,0.74
blog,gpt2-large,llama,minor,0.42,0.58
blog,llmdet,llama,minor,0.82,0.18
blog,radar,llama,minor,0.64,0.36
blog,zerogpt,llama,minor,0.22,0.78
email_content,binoculars,llama,minor,0.1282051282051282,0.8717948717948718
email_content,chatgpt-roberta,llama,minor,0.1025641025641025,0.8974358974358975
email_content,detectgpt,llama,minor,0.2307692307692307,0.7692307692307693
email_content,fastdetectgpt,llama,minor,0.1794871794871795,0.8205128205128205
email_content,gltr,llama,minor,0.3846153846153846,0.6153846153846154
email_content,gpt2-base,llama,minor,0.3076923076923077,0.6923076923076923
email_content,gpt2-large,llama,minor,0.6153846153846154,0.3846153846153846
email_content,llmdet,llama,minor,0.8205128205128205,0.1794871794871795
email_content,radar,llama,minor,0.5384615384615384,0.4615384615384615
email_content,zerogpt,llama,minor,0.1538461538461538,0.8461538461538461
game_review,binoculars,llama,minor,0.3260869565217391,0.6739130434782609
game_review,chatgpt-roberta,llama,minor,0.3695652173913043,0.6304347826086957
game_review,detectgpt,llama,minor,0.4130434782608695,0.5869565217391305
game_review,fastdetectgpt,llama,minor,0.3695652173913043,0.6304347826086957
game_review,gltr,llama,minor,0.6304347826086957,0.3695652173913043
game_review,gpt2-base,llama,minor,0.5,0.5
game_review,gpt2-large,llama,minor,0.5652173913043478,0.4347826086956521
game_review,llmdet,llama,minor,0.9347826086956522,0.0652173913043478
game_review,radar,llama,minor,0.3260869565217391,0.6739130434782609
game_review,zerogpt,llama,minor,0.1739130434782608,0.8260869565217391
news,binoculars,llama,minor,0.2040816326530612,0.7959183673469388
news,chatgpt-roberta,llama,minor,0.7142857142857143,0.2857142857142857
news,detectgpt,llama,minor,0.4897959183673469,0.5102040816326531
news,fastdetectgpt,llama,minor,0.2653061224489796,0.7346938775510204
news,gltr,llama,minor,0.6530612244897959,0.3469387755102041
news,gpt2-base,llama,minor,0.3061224489795918,0.6938775510204082
news,gpt2-large,llama,minor,0.4285714285714285,0.5714285714285714
news,llmdet,llama,minor,0.7755102040816326,0.2244897959183673
news,radar,llama,minor,0.1632653061224489,0.8367346938775511
news,zerogpt,llama,minor,0.2653061224489796,0.7346938775510204
paper_abstract,binoculars,llama,minor,0.196078431372549,0.803921568627451
paper_abstract,chatgpt-roberta,llama,minor,0.0588235294117647,0.9411764705882352
paper_abstract,detectgpt,llama,minor,0.1372549019607843,0.8627450980392157
paper_abstract,fastdetectgpt,llama,minor,0.196078431372549,0.803921568627451
paper_abstract,gltr,llama,minor,0.1372549019607843,0.8627450980392157
paper_abstract,gpt2-base,llama,minor,0.2156862745098039,0.7843137254901961
paper_abstract,gpt2-large,llama,minor,0.3725490196078431,0.6274509803921569
paper_abstract,llmdet,llama,minor,0.4705882352941176,0.5294117647058824
paper_abstract,radar,llama,minor,0.0,1.0
paper_abstract,zerogpt,llama,minor,0.0784313725490196,0.9215686274509804
speech,binoculars,llama,minor,0.38,0.62
speech,chatgpt-roberta,llama,minor,0.3,0.7
speech,detectgpt,llama,minor,0.52,0.48
speech,fastdetectgpt,llama,minor,0.34,0.66
speech,gltr,llama,minor,0.78,0.22
speech,gpt2-base,llama,minor,0.4,0.6
speech,gpt2-large,llama,minor,0.44,0.56
speech,llmdet,llama,minor,0.8,0.2
speech,radar,llama,minor,0.34,0.66
speech,zerogpt,llama,minor,0.46,0.54
